gvkey,iid,datadate,tic,cshtrm,prccm,trt1m,cmth,cshom,cyear,gind,gsector
028139,01,2022-05-31,SANM,12009880.0000,43.8900,7.3368,5,60844000,2022,452030,45
028139,01,2022-06-30,SANM,11218531.0000,40.7300,-7.1998,6,60844000,2022,452030,45
028139,01,2022-07-31,SANM,6030799.0000,46.0500,13.0616,7,60844000,2022,452030,45
028139,01,2022-08-31,SANM,8826464.0000,48.5200,5.3637,8,57804000,2022,452030,45
028139,01,2022-09-30,SANM,9572547.0000,46.0800,-5.0289,9,57804000,2022,452030,45
028139,01,2022-10-31,SANM,6832425.0000,56.0500,21.6363,10,57804000,2022,452030,45
028139,01,2022-11-30,SANM,9083464.0000,66.0900,17.9126,11,57430000,2022,452030,45
028139,01,2022-12-31,SANM,11698542.0000,57.2900,-13.3152,12,57430000,2022,452030,45
028139,01,2023-01-31,SANM,11895883.0000,60.9300,6.3536,1,57430000,2023,452030,45
028139,01,2023-02-28,SANM,8796467.0000,60.4600,-0.7714,2,58358000,2023,452030,45
028139,01,2023-03-31,SANM,7140868.0000,60.9900,0.8766,3,58358000,2023,452030,45
028139,01,2023-04-30,SANM,6720266.0000,52.2600,-14.3138,4,58358000,2023,452030,45
028139,01,2023-05-31,SANM,11117169.0000,53.0400,1.4925,5,58169000,2023,452030,45
028139,01,2023-06-30,SANM,7669486.0000,60.2700,13.6312,6,58169000,2023,452030,45
028139,01,2023-07-31,SANM,6083958.0000,61.4600,1.9744,7,58169000,2023,452030,45
028139,01,2023-08-31,SANM,7621359.0000,55.7000,-9.3719,8,57227000,2023,452030,45
028139,01,2023-09-30,SANM,6163678.0000,54.2800,-2.5494,9,57227000,2023,452030,45
028139,01,2023-10-31,SANM,9134510.0000,50.8700,-6.2822,10,57227000,2023,452030,45
028139,01,2023-11-30,SANM,11816875.0000,50.1100,-1.4940,11,56839000,2023,452030,45
028139,01,2023-12-31,SANM,8568790.0000,51.3700,2.5145,12,56839000,2023,452030,45
028139,01,2024-01-31,SANM,14222322.0000,59.8200,16.4493,1,55776000,2024,452030,45
028139,01,2024-02-29,SANM,10937058.0000,63.2000,5.6503,2,55776000,2024,452030,45
028139,01,2024-03-31,SANM,8107702.0000,62.1800,-1.6139,3,55776000,2024,452030,45
028139,01,2024-04-30,SANM,8342953.0000,60.6700,-2.4284,4,55776000,2024,452030,45
028139,01,2024-05-31,SANM,6782709.0000,68.5400,12.9718,5,55454000,2024,452030,45
028139,01,2024-06-30,SANM,7070369.0000,66.2500,-3.3411,6,55454000,2024,452030,45
028139,01,2024-07-31,SANM,7383037.0000,75.3300,13.7057,7,55454000,2024,452030,45
028139,01,2024-08-31,SANM,10070693.0000,69.3800,-7.8986,8,54647000,2024,452030,45
028139,01,2024-09-30,SANM,8187911.0000,68.4500,-1.3404,9,54647000,2024,452030,45
028139,01,2024-10-31,SANM,7281953.0000,70.1000,2.4105,10,54647000,2024,452030,45
028139,01,2024-11-30,SANM,8239353.0000,79.4100,13.2810,11,53928000,2024,452030,45
028139,01,2024-12-31,SANM,7884552.0000,75.6700,-4.7097,12,53928000,2024,452030,45
028742,01,2015-01-31,BWA,46610608.0000,54.0100,-1.7106,1,227374000,2015,251010,25
028742,01,2015-02-28,BWA,31441772.0000,61.4600,14.0344,2,226436000,2015,251010,25
028742,01,2015-03-31,BWA,36400034.0000,60.4800,-1.5945,3,226973000,2015,251010,25
028742,01,2015-04-30,BWA,27500070.0000,59.2000,-2.1164,4,226265000,2015,251010,25
028742,01,2015-05-31,BWA,24541976.0000,60.1500,1.8243,5,226265000,2015,251010,25
028742,01,2015-06-30,BWA,30863078.0000,56.8400,-5.5029,6,226265000,2015,251010,25
028742,01,2015-07-31,BWA,54610703.0000,49.7100,-12.5440,7,226315000,2015,251010,25
028742,01,2015-08-31,BWA,55651622.0000,43.6400,-11.9493,8,226315000,2015,251010,25
028742,01,2015-09-30,BWA,63442522.0000,41.5900,-4.6975,9,226315000,2015,251010,25
028742,01,2015-10-31,BWA,61539274.0000,42.8200,2.9574,10,224145000,2015,251010,25
028742,01,2015-11-30,BWA,42588541.0000,42.6900,-0.0000,11,224145000,2015,251010,25
028742,01,2015-12-31,BWA,34194529.0000,43.2300,1.2649,12,224145000,2015,251010,25
028742,01,2016-01-31,BWA,67053917.0000,29.3600,-32.0842,1,224145000,2016,251010,25
028742,01,2016-02-29,BWA,54475791.0000,32.6800,11.7507,2,218639000,2016,251010,25
028742,01,2016-03-31,BWA,37800999.0000,38.4000,17.5031,3,218210000,2016,251010,25
028742,01,2016-04-30,BWA,46410023.0000,35.9200,-6.4583,4,217619000,2016,251010,25
028742,01,2016-05-31,BWA,37652015.0000,34.0300,-4.8998,5,217619000,2016,251010,25
028742,01,2016-06-30,BWA,56650952.0000,29.5200,-13.2530,6,217619000,2016,251010,25
028742,01,2016-07-31,BWA,46448460.0000,33.1800,12.3984,7,214266000,2016,251010,25
028742,01,2016-08-31,BWA,42894859.0000,34.3900,4.0386,8,214266000,2016,251010,25
028742,01,2016-09-30,BWA,63144177.0000,35.1800,2.2972,9,214266000,2016,251010,25
028742,01,2016-10-31,BWA,58083582.0000,35.8400,1.8761,10,212986000,2016,251010,25
028742,01,2016-11-30,BWA,53753609.0000,35.6000,-0.2790,11,212986000,2016,251010,25
028742,01,2016-12-31,BWA,57124516.0000,39.4400,10.7865,12,212986000,2016,251010,25
028742,01,2017-01-31,BWA,36761009.0000,40.8300,3.5243,1,212986000,2017,251010,25
028742,01,2017-02-28,BWA,33870969.0000,42.1900,3.6738,2,212691000,2017,251010,25
028742,01,2017-03-31,BWA,40275966.0000,41.7900,-0.9481,3,212856000,2017,251010,25
028742,01,2017-04-30,BWA,43588587.0000,42.2800,1.1725,4,212220000,2017,251010,25
028742,01,2017-05-31,BWA,39578700.0000,42.5100,0.8751,5,212220000,2017,251010,25
028742,01,2017-06-30,BWA,44842528.0000,42.3600,-0.3529,6,212220000,2017,251010,25
028742,01,2017-07-31,BWA,44281851.0000,46.7400,10.3399,7,211062000,2017,251010,25
028742,01,2017-08-31,BWA,46004846.0000,46.4100,-0.4065,8,211062000,2017,251010,25
028742,01,2017-09-30,BWA,30224548.0000,51.2300,10.3857,9,211062000,2017,251010,25
028742,01,2017-10-31,BWA,32332018.0000,52.7200,2.9085,10,210838000,2017,251010,25
028742,01,2017-11-30,BWA,27572287.0000,55.6800,5.9370,11,210838000,2017,251010,25
028742,01,2017-12-31,BWA,26837991.0000,51.0900,-8.2435,12,210838000,2017,251010,25
028742,01,2018-01-31,BWA,29488449.0000,56.2600,10.1194,1,210838000,2018,251010,25
028742,01,2018-02-28,BWA,35049391.0000,49.0800,-12.4600,2,210550000,2018,251010,25
028742,01,2018-03-31,BWA,29653641.0000,50.2300,2.3431,3,210751000,2018,251010,25
028742,01,2018-04-30,BWA,30312179.0000,48.9400,-2.5682,4,210102000,2018,251010,25
028742,01,2018-05-31,BWA,30746775.0000,48.7800,0.0204,5,210102000,2018,251010,25
028742,01,2018-06-30,BWA,38399327.0000,43.1600,-11.5211,6,210102000,2018,251010,25
028742,01,2018-07-31,BWA,41290481.0000,46.0200,6.6265,7,208867000,2018,251010,25
028742,01,2018-08-31,BWA,39026849.0000,43.7700,-4.5198,8,208867000,2018,251010,25
028742,01,2018-09-30,BWA,45348430.0000,42.7800,-2.2618,9,208867000,2018,251010,25
028742,01,2018-10-31,BWA,67422930.0000,39.4100,-7.8775,10,208273000,2018,251010,25
028742,01,2018-11-30,BWA,38633872.0000,39.5800,0.8627,11,208273000,2018,251010,25
028742,01,2018-12-31,BWA,37970412.0000,34.7400,-12.2284,12,208273000,2018,251010,25
028742,01,2019-01-31,BWA,35076592.0000,40.9000,17.7317,1,208273000,2019,251010,25
028742,01,2019-02-28,BWA,34008529.0000,40.6100,-0.2934,2,207701000,2019,251010,25
028742,01,2019-03-31,BWA,30971823.0000,38.4100,-5.4174,3,207609000,2019,251010,25
028742,01,2019-04-30,BWA,37832652.0000,41.7700,8.7477,4,207266000,2019,251010,25
028742,01,2019-05-31,BWA,36568720.0000,35.4800,-14.6517,5,207266000,2019,251010,25
028742,01,2019-06-30,BWA,32459258.0000,41.9800,18.3202,6,207266000,2019,251010,25
028742,01,2019-07-31,BWA,41372978.0000,37.8000,-9.9571,7,206515000,2019,251010,25
028742,01,2019-08-31,BWA,36853566.0000,32.6300,-13.2275,8,206515000,2019,251010,25
028742,01,2019-09-30,BWA,33755876.0000,36.6800,12.4119,9,206515000,2019,251010,25
028742,01,2019-10-31,BWA,34099784.0000,41.6800,13.6314,10,206515000,2019,251010,25
028742,01,2019-11-30,BWA,30567766.0000,42.0500,1.2956,11,206493000,2019,251010,25
028742,01,2019-12-31,BWA,25132076.0000,43.3800,3.1629,12,206493000,2019,251010,25
028742,01,2020-01-31,BWA,51775538.0000,34.2900,-20.9544,1,206410000,2020,251010,25
028742,01,2020-02-29,BWA,78015852.0000,31.6000,-7.3491,2,206410000,2020,251010,25
028742,01,2020-03-31,BWA,104367219.0000,24.3700,-22.8797,3,206704000,2020,251010,25
028742,01,2020-04-30,BWA,66648995.0000,28.5700,17.2343,4,206704000,2020,251010,25
028742,01,2020-05-31,BWA,82044777.0000,32.1500,13.1257,5,207310000,2020,251010,25
028742,01,2020-06-30,BWA,73608268.0000,35.3000,9.7978,6,207310000,2020,251010,25
028742,01,2020-07-31,BWA,53920001.0000,36.6000,3.6827,7,207310000,2020,251010,25
028742,01,2020-08-31,BWA,58072363.0000,40.5900,11.3661,8,207254000,2020,251010,25
028742,01,2020-09-30,BWA,57194466.0000,38.7400,-4.5578,9,207254000,2020,251010,25
028742,01,2020-10-31,BWA,83115012.0000,34.9800,-9.7057,10,244519000,2020,251010,25
028742,01,2020-11-30,BWA,53752755.0000,38.8500,11.5495,11,244519000,2020,251010,25
028742,01,2020-12-31,BWA,48945051.0000,38.6400,-0.5405,12,244519000,2020,251010,25
028742,01,2021-01-31,BWA,55267492.0000,41.9900,8.6698,1,244519000,2021,251010,25
028742,01,2021-02-28,BWA,51313459.0000,45.0000,7.5732,2,244519000,2021,251010,25
028742,01,2021-03-31,BWA,59579627.0000,46.3600,3.0222,3,239021000,2021,251010,25
028742,01,2021-04-30,BWA,40386048.0000,48.5800,4.7886,4,239021000,2021,251010,25
028742,01,2021-05-31,BWA,35737198.0000,51.2900,5.9284,5,239848000,2021,251010,25
028742,01,2021-06-30,BWA,38834471.0000,48.5400,-5.3617,6,239848000,2021,251010,25
028742,01,2021-07-31,BWA,33403062.0000,48.9800,0.9065,7,239848000,2021,251010,25
028742,01,2021-08-31,BWA,38357693.0000,42.6800,-12.5153,8,239790000,2021,251010,25
028742,01,2021-09-30,BWA,38817403.0000,43.2100,1.2418,9,239790000,2021,251010,25
028742,01,2021-10-31,BWA,36931117.0000,45.0700,4.3046,10,239790000,2021,251010,25
028742,01,2021-11-30,BWA,43661491.0000,43.2800,-3.5944,11,239771000,2021,251010,25
028742,01,2021-12-31,BWA,32770566.0000,45.0700,4.1359,12,239771000,2021,251010,25
028742,01,2022-01-31,BWA,37854255.0000,43.8500,-2.7069,1,239771000,2022,251010,25
028742,01,2022-02-28,BWA,39925409.0000,41.0100,-6.0889,2,239971000,2022,251010,25
028742,01,2022-03-31,BWA,52936336.0000,38.9000,-5.1451,3,239973000,2022,251010,25
028742,01,2022-04-30,BWA,39320550.0000,36.8300,-5.3213,4,239973000,2022,251010,25
028742,01,2022-05-31,BWA,50248261.0000,40.3200,9.9376,5,239575000,2022,251010,25
028742,01,2022-06-30,BWA,43291104.0000,33.3700,-17.2371,6,239575000,2022,251010,25
028742,01,2022-07-31,BWA,34228194.0000,38.4600,15.2532,7,239575000,2022,251010,25
028742,01,2022-08-31,BWA,38433220.0000,37.7000,-1.5341,8,236831000,2022,251010,25
028742,01,2022-09-30,BWA,40093946.0000,31.4000,-16.7109,9,236831000,2022,251010,25
028742,01,2022-10-31,BWA,42431756.0000,37.5300,19.5223,10,234154000,2022,251010,25
028742,01,2022-11-30,BWA,44204232.0000,42.5100,13.7224,11,234154000,2022,251010,25
028742,01,2022-12-31,BWA,35686113.0000,40.2500,-5.3164,12,234154000,2022,251010,25
028742,01,2023-01-31,BWA,33055124.0000,47.2800,17.4658,1,234154000,2023,251010,25
028742,01,2023-02-28,BWA,48103985.0000,50.2800,6.7047,2,234131000,2023,251010,25
028742,01,2023-03-31,BWA,46349310.0000,49.1100,-2.3270,3,234131000,2023,251010,25
028742,01,2023-04-30,BWA,35136735.0000,48.1300,-1.9955,4,234131000,2023,251010,25
028742,01,2023-05-31,BWA,57358732.0000,44.3300,-7.5421,5,234373000,2023,251010,25
028742,01,2023-06-30,BWA,63443143.0000,48.9100,10.3316,6,234373000,2023,251010,25
028742,01,2023-07-31,BWA,45364188.0000,46.5000,7.2950,7,234373000,2023,251010,25
028742,01,2023-08-31,BWA,48357641.0000,40.7500,-12.1290,8,235063000,2023,251010,25
028742,01,2023-09-30,BWA,38628835.0000,40.3700,-0.9325,9,235063000,2023,251010,25
028742,01,2023-10-31,BWA,41396747.0000,36.9000,-8.5955,10,235063000,2023,251010,25
028742,01,2023-11-30,BWA,62581238.0000,33.6900,-8.4011,11,235055000,2023,251010,25
028742,01,2023-12-31,BWA,51316037.0000,35.8500,6.4114,12,235055000,2023,251010,25
028742,01,2024-01-31,BWA,51810800.0000,33.9000,-5.4393,1,235055000,2024,251010,25
028742,01,2024-02-29,BWA,61728727.0000,31.1300,-7.8466,2,229780000,2024,251010,25
028742,01,2024-03-31,BWA,70070698.0000,34.7400,11.5965,3,229780000,2024,251010,25
028742,01,2024-04-30,BWA,52115702.0000,32.7700,-5.6707,4,230956000,2024,251010,25
028742,01,2024-05-31,BWA,75714840.0000,35.6600,8.8190,5,227838000,2024,251010,25
028742,01,2024-06-30,BWA,48899464.0000,32.2400,-9.2821,6,227838000,2024,251010,25
028742,01,2024-07-31,BWA,59208020.0000,35.3100,9.5223,7,227838000,2024,251010,25
028742,01,2024-08-31,BWA,50044243.0000,34.0700,-3.5118,8,227769000,2024,251010,25
028742,01,2024-09-30,BWA,63875094.0000,36.2900,6.8389,9,227769000,2024,251010,25
028742,01,2024-10-31,BWA,38849384.0000,33.6300,-7.3298,10,227769000,2024,251010,25
028742,01,2024-11-30,BWA,39607290.0000,34.3200,2.0517,11,218700000,2024,251010,25
028742,01,2024-12-31,BWA,52028080.0000,31.7900,-7.0513,12,218700000,2024,251010,25
029133,01,2015-01-31,ITRI,4733428.0000,37.2100,-12.0123,1,39059000,2015,452030,45
029133,01,2015-02-28,ITRI,7571491.0000,36.4800,-1.9618,2,38274000,2015,452030,45
029133,01,2015-03-31,ITRI,4288296.0000,36.5100,0.0822,3,38534000,2015,452030,45
029133,01,2015-04-30,ITRI,2824507.0000,35.8600,-1.7803,4,38534000,2015,452030,45
029133,01,2015-05-31,ITRI,3651879.0000,35.8900,0.0837,5,38451000,2015,452030,45
029133,01,2015-06-30,ITRI,11637801.0000,34.4400,-4.0401,6,38451000,2015,452030,45
029133,01,2015-07-31,ITRI,7036846.0000,32.2300,-6.4170,7,38451000,2015,452030,45
029133,01,2015-08-31,ITRI,9511243.0000,30.0000,-6.9190,8,38139000,2015,452030,45
029133,01,2015-09-30,ITRI,9779503.0000,31.9100,6.3667,9,38139000,2015,452030,45
029133,01,2015-10-31,ITRI,6537280.0000,36.7300,15.1050,10,38139000,2015,452030,45
029133,01,2015-11-30,ITRI,5254284.0000,35.9500,-2.1236,11,37898000,2015,452030,45
029133,01,2015-12-31,ITRI,5603186.0000,36.1800,0.6398,12,37898000,2015,452030,45
029133,01,2016-01-31,ITRI,4973362.0000,32.9600,-8.8999,1,37898000,2016,452030,45
029133,01,2016-02-29,ITRI,7823710.0000,39.8400,20.8738,2,37898000,2016,452030,45
029133,01,2016-03-31,ITRI,7652855.0000,41.7200,4.7189,3,37898000,2016,452030,45
029133,01,2016-04-30,ITRI,3441151.0000,41.1200,-1.4382,4,37898000,2016,452030,45
029133,01,2016-05-31,ITRI,3525859.0000,44.0500,7.1255,5,37898000,2016,452030,45
029133,01,2016-06-30,ITRI,5537315.0000,43.1000,-2.1566,6,38243000,2016,452030,45
029133,01,2016-07-31,ITRI,3150318.0000,42.6900,-0.9513,7,38243000,2016,452030,45
029133,01,2016-08-31,ITRI,3572697.0000,47.6300,11.5718,8,38242000,2016,452030,45
029133,01,2016-09-30,ITRI,8153638.0000,55.7600,17.0691,9,38242000,2016,452030,45
029133,01,2016-10-31,ITRI,4345458.0000,53.9000,-3.3357,10,38242000,2016,452030,45
029133,01,2016-11-30,ITRI,6981577.0000,64.2000,19.1095,11,38259000,2016,452030,45
029133,01,2016-12-31,ITRI,5339730.0000,62.8500,-2.1028,12,38259000,2016,452030,45
029133,01,2017-01-31,ITRI,2514567.0000,61.7000,-1.8298,1,38259000,2017,452030,45
029133,01,2017-02-28,ITRI,3494474.0000,64.7000,4.8622,2,38259000,2017,452030,45
029133,01,2017-03-31,ITRI,7043555.0000,60.7000,-6.1824,3,38648000,2017,452030,45
029133,01,2017-04-30,ITRI,2933760.0000,64.8500,6.8369,4,38648000,2017,452030,45
029133,01,2017-05-31,ITRI,4446337.0000,67.6500,4.3177,5,38649000,2017,452030,45
029133,01,2017-06-30,ITRI,3154011.0000,67.7500,0.1478,6,38649000,2017,452030,45
029133,01,2017-07-31,ITRI,3244665.0000,73.0000,7.7491,7,38649000,2017,452030,45
029133,01,2017-08-31,ITRI,3901169.0000,72.6000,-0.5479,8,38701000,2017,452030,45
029133,01,2017-09-30,ITRI,4958591.0000,77.4500,6.6804,9,38701000,2017,452030,45
029133,01,2017-10-31,ITRI,3577482.0000,78.1500,0.9038,10,38701000,2017,452030,45
029133,01,2017-11-30,ITRI,6147576.0000,64.4500,-17.5304,11,38725000,2017,452030,45
029133,01,2017-12-31,ITRI,7975738.0000,68.2000,5.8185,12,38725000,2017,452030,45
029133,01,2018-01-31,ITRI,5753232.0000,73.2000,7.3314,1,38725000,2018,452030,45
029133,01,2018-02-28,ITRI,4297229.0000,70.0000,-4.3716,2,38725000,2018,452030,45
029133,01,2018-03-31,ITRI,5670346.0000,71.5500,2.2143,3,39123000,2018,452030,45
029133,01,2018-04-30,ITRI,4006461.0000,65.4000,-8.5954,4,39123000,2018,452030,45
029133,01,2018-05-31,ITRI,7739646.0000,57.1000,-12.6911,5,39202000,2018,452030,45
029133,01,2018-06-30,ITRI,6548081.0000,60.0500,5.1664,6,39202000,2018,452030,45
029133,01,2018-07-31,ITRI,4751760.0000,61.2000,1.9151,7,39202000,2018,452030,45
029133,01,2018-08-31,ITRI,6445919.0000,66.4000,8.4967,8,39299000,2018,452030,45
029133,01,2018-09-30,ITRI,4780045.0000,64.2000,-3.3133,9,39299000,2018,452030,45
029133,01,2018-10-31,ITRI,5572209.0000,52.1400,-18.7850,10,39299000,2018,452030,45
029133,01,2018-11-30,ITRI,5805853.0000,54.1600,3.8742,11,39416000,2018,452030,45
029133,01,2018-12-31,ITRI,4406237.0000,47.2900,-12.6846,12,39416000,2018,452030,45
029133,01,2019-01-31,ITRI,4690538.0000,54.6300,15.5213,1,39416000,2019,452030,45
029133,01,2019-02-28,ITRI,4192475.0000,53.0100,-2.9654,2,39416000,2019,452030,45
029133,01,2019-03-31,ITRI,6465640.0000,46.6500,-11.9977,3,39855000,2019,452030,45
029133,01,2019-04-30,ITRI,6964710.0000,53.6600,15.0268,4,39855000,2019,452030,45
029133,01,2019-05-31,ITRI,11444262.0000,56.6500,5.5721,5,39349000,2019,452030,45
029133,01,2019-06-30,ITRI,6802614.0000,62.5700,10.4501,6,39349000,2019,452030,45
029133,01,2019-07-31,ITRI,5283151.0000,62.0000,-0.9110,7,39349000,2019,452030,45
029133,01,2019-08-31,ITRI,7307261.0000,69.4500,12.0161,8,39459000,2019,452030,45
029133,01,2019-09-30,ITRI,6838174.0000,73.9600,6.4939,9,39459000,2019,452030,45
029133,01,2019-10-31,ITRI,4921383.0000,76.2600,3.1098,10,39459000,2019,452030,45
029133,01,2019-11-30,ITRI,5374880.0000,80.0800,5.0092,11,39568000,2019,452030,45
029133,01,2019-12-31,ITRI,4995780.0000,83.9500,4.8327,12,39568000,2019,452030,45
029133,01,2020-01-31,ITRI,4643427.0000,81.7500,-2.6206,1,39568000,2020,452030,45
029133,01,2020-02-29,ITRI,6661451.0000,75.8400,-7.2294,2,39956000,2020,452030,45
029133,01,2020-03-31,ITRI,8524190.0000,55.8300,-26.3845,3,40161000,2020,452030,45
029133,01,2020-04-30,ITRI,5323104.0000,69.8200,25.0582,4,40161000,2020,452030,45
029133,01,2020-05-31,ITRI,8702343.0000,64.4200,-7.7342,5,40204000,2020,452030,45
029133,01,2020-06-30,ITRI,6784845.0000,66.2500,2.8407,6,40204000,2020,452030,45
029133,01,2020-07-31,ITRI,3951764.0000,69.5600,4.9962,7,40204000,2020,452030,45
029133,01,2020-08-31,ITRI,6746518.0000,59.5700,-14.3617,8,40332000,2020,452030,45
029133,01,2020-09-30,ITRI,8269432.0000,60.7400,1.9641,9,40332000,2020,452030,45
029133,01,2020-10-31,ITRI,6084137.0000,67.9500,11.8703,10,40332000,2020,452030,45
029133,01,2020-11-30,ITRI,6073899.0000,78.6100,15.6880,11,40397000,2020,452030,45
029133,01,2020-12-31,ITRI,6925979.0000,95.9000,21.9947,12,40397000,2020,452030,45
029133,01,2021-01-31,ITRI,7720283.0000,86.0200,-10.3024,1,40397000,2021,452030,45
029133,01,2021-02-28,ITRI,8074804.0000,117.2400,36.2939,2,40455000,2021,452030,45
029133,01,2021-03-31,ITRI,22096726.0000,88.6500,-24.3859,3,45122000,2021,452030,45
029133,01,2021-04-30,ITRI,8770952.0000,89.9400,1.4552,4,45122000,2021,452030,45
029133,01,2021-05-31,ITRI,6477896.0000,95.3500,6.0151,5,45133000,2021,452030,45
029133,01,2021-06-30,ITRI,6627201.0000,99.9800,4.8558,6,45133000,2021,452030,45
029133,01,2021-07-31,ITRI,4720071.0000,98.6200,-1.3603,7,45133000,2021,452030,45
029133,01,2021-08-31,ITRI,10304230.0000,84.0100,-14.8144,8,45236000,2021,452030,45
029133,01,2021-09-30,ITRI,6526924.0000,75.6300,-9.9750,9,45236000,2021,452030,45
029133,01,2021-10-31,ITRI,6611038.0000,77.7700,2.8296,10,45236000,2021,452030,45
029133,01,2021-11-30,ITRI,7046390.0000,61.9100,-20.3935,11,45272000,2021,452030,45
029133,01,2021-12-31,ITRI,9342629.0000,68.5200,10.6768,12,45272000,2021,452030,45
029133,01,2022-01-31,ITRI,6116304.0000,62.0000,-9.5155,1,45272000,2022,452030,45
029133,01,2022-02-28,ITRI,10786391.0000,47.6700,-23.1129,2,45272000,2022,452030,45
029133,01,2022-03-31,ITRI,10850336.0000,52.6800,10.5098,3,45037000,2022,452030,45
029133,01,2022-04-30,ITRI,5636011.0000,47.7800,-9.3014,4,45037000,2022,452030,45
029133,01,2022-05-31,ITRI,7035404.0000,51.6100,8.0159,5,45062000,2022,452030,45
029133,01,2022-06-30,ITRI,8238475.0000,49.4300,-4.2240,6,45062000,2022,452030,45
029133,01,2022-07-31,ITRI,7501924.0000,58.4000,18.1469,7,45062000,2022,452030,45
029133,01,2022-08-31,ITRI,7998589.0000,47.5800,-18.5274,8,45139000,2022,452030,45
029133,01,2022-09-30,ITRI,7107565.0000,42.1100,-11.4964,9,45139000,2022,452030,45
029133,01,2022-10-31,ITRI,6227876.0000,48.8900,16.1007,10,45139000,2022,452030,45
029133,01,2022-11-30,ITRI,7370590.0000,53.1800,8.7748,11,45178000,2022,452030,45
029133,01,2022-12-31,ITRI,5701759.0000,50.6500,-4.7574,12,45178000,2022,452030,45
029133,01,2023-01-31,ITRI,4279134.0000,57.4700,13.4650,1,45178000,2023,452030,45
029133,01,2023-02-28,ITRI,5071939.0000,55.7700,-2.9581,2,45178000,2023,452030,45
029133,01,2023-03-31,ITRI,6577603.0000,55.4500,-0.5738,3,45295000,2023,452030,45
029133,01,2023-04-30,ITRI,3887969.0000,53.4000,-3.6970,4,45295000,2023,452030,45
029133,01,2023-05-31,ITRI,7931540.0000,67.7300,26.8352,5,45423000,2023,452030,45
029133,01,2023-06-30,ITRI,7822582.0000,72.1000,6.4521,6,45423000,2023,452030,45
029133,01,2023-07-31,ITRI,5285999.0000,78.6700,9.1123,7,45423000,2023,452030,45
029133,01,2023-08-31,ITRI,8128393.0000,68.4100,-13.0418,8,45460000,2023,452030,45
029133,01,2023-09-30,ITRI,7308617.0000,60.5800,-11.4457,9,45460000,2023,452030,45
029133,01,2023-10-31,ITRI,6526802.0000,57.2800,-5.4473,10,45460000,2023,452030,45
029133,01,2023-11-30,ITRI,6981359.0000,67.3800,17.6327,11,45493000,2023,452030,45
029133,01,2023-12-31,ITRI,7278574.0000,75.5100,12.0659,12,45493000,2023,452030,45
029133,01,2024-01-31,ITRI,6233591.0000,72.1400,-4.4630,1,45493000,2024,452030,45
029133,01,2024-02-29,ITRI,9484607.0000,92.6800,28.4724,2,45580000,2024,452030,45
029133,01,2024-03-31,ITRI,9129136.0000,92.5200,-0.1726,3,45580000,2024,452030,45
029133,01,2024-04-30,ITRI,8686631.0000,92.1200,-0.4323,4,45842000,2024,452030,45
029133,01,2024-05-31,ITRI,10071837.0000,107.5500,16.7499,5,45869000,2024,452030,45
029133,01,2024-06-30,ITRI,15694775.0000,98.9600,-7.9870,6,45869000,2024,452030,45
029133,01,2024-07-31,ITRI,13551087.0000,103.4400,4.5271,7,45869000,2024,452030,45
029133,01,2024-08-31,ITRI,12795814.0000,102.2200,-1.1794,8,44963000,2024,452030,45
029133,01,2024-09-30,ITRI,10970575.0000,106.8100,4.4903,9,44963000,2024,452030,45
029133,01,2024-10-31,ITRI,10442190.0000,111.7600,4.6344,10,44963000,2024,452030,45
029133,01,2024-11-30,ITRI,10467381.0000,118.5300,6.0576,11,45090000,2024,452030,45
029133,01,2024-12-31,ITRI,8272229.0000,108.5800,-8.3945,12,45090000,2024,452030,45
029150,01,2015-01-31,URBN,38049194.0000,34.8600,-0.7686,1,131644000,2015,255040,25
029150,01,2015-02-28,URBN,23418925.0000,38.9600,11.7613,2,131644000,2015,255040,25
029150,01,2015-03-31,URBN,49884621.0000,45.6500,17.1715,3,130503000,2015,255040,25
029150,01,2015-04-30,URBN,39640617.0000,40.0400,-12.2892,4,131723000,2015,255040,25
029150,01,2015-05-31,URBN,76266599.0000,34.3800,-14.1359,5,131543000,2015,255040,25
029150,01,2015-06-30,URBN,50829185.0000,35.0000,1.8034,6,128131000,2015,255040,25
029150,01,2015-07-31,URBN,36427554.0000,32.6200,-6.8000,7,128131000,2015,255040,25
029150,01,2015-08-31,URBN,50770164.0000,30.8600,-5.3955,8,125126000,2015,255040,25
029150,01,2015-09-30,URBN,35447131.0000,29.3800,-4.7959,9,123946000,2015,255040,25
029150,01,2015-10-31,URBN,40192690.0000,28.6000,-2.6549,10,123946000,2015,255040,25
029150,01,2015-11-30,URBN,98574594.0000,22.4000,-21.6783,11,121546000,2015,255040,25
029150,01,2015-12-31,URBN,63320592.0000,22.7500,1.5625,12,117321000,2015,255040,25
029150,01,2016-01-31,URBN,41513411.0000,22.8800,0.5714,1,117321000,2016,255040,25
029150,01,2016-02-29,URBN,46216443.0000,26.4900,15.7780,2,117321000,2016,255040,25
029150,01,2016-03-31,URBN,55863510.0000,33.0900,24.9151,3,117321000,2016,255040,25
029150,01,2016-04-30,URBN,45131051.0000,30.3200,-8.3711,4,117401000,2016,255040,25
029150,01,2016-05-31,URBN,60425281.0000,28.5300,-5.9037,5,117117000,2016,255040,25
029150,01,2016-06-30,URBN,50814993.0000,27.5000,-3.6102,6,117137000,2016,255040,25
029150,01,2016-07-31,URBN,35008698.0000,29.9000,8.7273,7,117137000,2016,255040,25
