gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,atq,ceqq,dlcq,dlttq,dpq,dvpq,glaq,glpq,lctq,ltq,niitq,niq,piq,revtq,txtq,uceqq,xintq,capxy,oancfy,costat,dvpspq,prclq
002884,2024-09-30,2024,3,INDL,C,D,STD,LUMN,USD,2024Q3,2024Q3,4736.0000,33989.0000,342.0000,678.0000,18142.0000,707.0000,0.0000,0.6500,1.0000,3940.0000,33647.0000,,-148.0000,-172.0000,3221.0000,-24.0000,,351.0000,2316.0000,3645.0000,A,0.0000,0.970150000000
002884,2024-12-31,2024,4,INDL,C,D,STD,LUMN,USD,2024Q4,2024Q4,4394.0000,33496.0000,464.0000,665.0000,18453.0000,758.0000,0.0000,-1.9500,-3.0000,3639.0000,33032.0000,,85.0000,-119.0000,3329.0000,-204.0000,,357.0000,3231.0000,4333.0000,A,0.0000,5.215000000000
002986,2015-03-31,2015,1,INDL,C,D,STD,CPK,USD,2015Q1,2015Q1,113.2940,913.7070,317.7460,75.8880,158.0830,6.9750,0.0000,,,186.3530,595.9610,,21.1090,35.1930,170.0810,14.0840,317.7460,2.4480,27.5080,64.0370,A,0.2700,44.825000000000
002986,2015-06-30,2015,2,INDL,C,D,STD,CPK,USD,2015Q2,2015Q2,78.5180,970.6360,351.1760,103.8400,156.2470,7.5430,0.0000,,,199.6080,619.4600,,6.2940,10.5140,92.6820,4.2200,351.1760,2.4850,64.7190,87.7710,A,0.2700,44.370000000000
002986,2015-09-30,2015,3,INDL,C,D,STD,CPK,USD,2015Q3,2015Q3,87.6900,1008.4420,353.3150,136.2320,155.9090,7.6370,0.0000,,,236.8630,655.1270,,5.1180,8.4520,91.9130,3.3340,353.3150,2.4920,102.0510,98.6840,A,0.2875,45.250000000000
002986,2015-12-31,2015,4,INDL,C,D,STD,CPK,USD,2015Q4,2015Q4,112.5380,1068.5860,358.1380,182.5480,149.3400,7.8170,0.0000,,,279.5930,710.4480,,8.6190,13.8860,104.5680,5.2670,358.1380,2.5810,144.6180,105.1420,A,0.2875,49.500000000000
002986,2016-03-31,2016,1,INDL,C,D,STD,CPK,USD,2016Q1,2016Q1,100.3750,1081.9840,374.2520,181.9050,148.6020,7.5030,0.0000,,,274.4490,707.7320,,20.3670,33.6960,146.2960,13.3290,374.2520,2.6500,36.8470,42.4280,A,0.2875,52.250000000000
002986,2016-06-30,2016,2,INDL,C,D,STD,CPK,USD,2016Q2,2016Q2,86.8960,1097.0470,379.5540,192.1170,143.8650,7.7800,0.0000,,,283.8920,717.4930,,8.0290,13.1100,102.3420,5.0810,379.5540,2.6240,70.0450,74.1550,A,0.2875,56.560000000000
002986,2016-09-30,2016,3,INDL,C,D,STD,CPK,USD,2016Q3,2016Q3,102.1560,1140.5100,438.3000,166.5770,143.5250,8.2100,0.0000,,,263.0530,702.2100,,4.4160,7.4070,108.3480,2.9910,438.3000,2.7220,106.8510,82.2250,A,0.3050,59.120000000000
002986,2016-12-31,2016,4,INDL,C,D,STD,CPK,USD,2016Q4,2016Q4,141.1510,1229.2190,446.0860,221.9700,136.9540,8.6660,0.0000,,,334.0510,783.1330,,11.8630,18.8030,141.8740,6.9400,446.0860,2.6430,169.8610,103.3710,A,0.3050,57.630000000000
002986,2017-03-31,2017,1,INDL,C,D,STD,CPK,USD,2017Q1,2017Q1,118.8130,1238.3110,460.8290,211.4440,136.5370,8.8120,0.0000,,,320.7330,777.4820,,19.1440,31.6600,185.1600,12.5160,460.8290,2.7390,42.1720,59.9540,A,0.3050,63.000000000000
002986,2017-06-30,2017,2,INDL,C,D,STD,CPK,USD,2017Q2,2017Q2,102.4350,1256.9880,461.6780,157.7150,201.5900,9.0940,0.0000,,,272.0540,795.3100,,6.0460,9.9860,125.0840,3.9400,461.6780,3.0720,88.6270,96.3700,A,0.3050,68.647100000000
002986,2017-09-30,2017,3,INDL,C,D,STD,CPK,USD,2017Q3,2017Q3,149.0050,1346.7500,463.8200,215.2340,201.2480,9.3610,0.0000,,,339.2700,882.9300,,6.8330,11.1580,126.9360,4.3250,463.8200,3.3220,130.1370,98.3720,A,0.3250,74.800000000000
002986,2017-12-31,2017,4,INDL,C,D,STD,CPK,USD,2017Q4,2017Q4,178.5870,1417.4340,486.2940,260.3900,197.3950,9.3320,0.0000,,,413.0000,931.1400,,26.1010,19.6290,180.4030,-6.4720,486.2940,3.5120,175.3290,110.0890,A,0.3250,75.000000000000
002986,2018-03-31,2018,1,INDL,C,D,STD,CPK,USD,2018Q1,2018Q1,137.8340,1427.4500,505.2410,238.4970,222.0140,9.7040,0.0000,,,374.3230,922.2090,,26.8550,36.8100,239.3560,9.9550,505.2410,3.6640,63.1160,66.6720,A,0.3250,66.350000000000
002986,2018-06-30,2018,2,INDL,C,D,STD,CPK,USD,2018Q2,2018Q2,116.0430,1462.9410,507.9860,245.2650,241.5960,9.5480,0.0000,,,388.5310,954.9550,,6.3860,8.7080,23.3460,2.5350,507.9860,3.7430,126.8110,108.3520,A,0.3250,69.150000000000
002986,2018-09-30,2018,3,INDL,C,D,STD,CPK,USD,2018Q3,2018Q3,128.9620,1505.5560,508.2980,277.9060,241.5970,10.4870,0.0000,,,427.1380,997.2580,,5.5380,8.5200,93.4000,2.4820,508.2980,4.3560,171.4100,127.9960,A,0.3700,79.100000000000
002986,2018-12-31,2018,4,INDL,C,D,STD,CPK,USD,2018Q4,2018Q4,191.5370,1693.6710,518.4390,306.3930,316.0200,10.4810,0.0000,,,528.2340,1175.2320,,17.8010,24.0560,134.2140,6.2600,518.4390,4.3830,269.7670,146.7780,A,0.3700,77.200000000000
002986,2019-03-31,2019,1,INDL,C,D,STD,CPK,USD,2019Q1,2019Q1,153.6400,1682.7970,543.6590,349.5440,296.8710,10.9280,0.0000,,,508.5690,1139.1380,,28.6640,38.4390,160.4640,9.6250,543.6590,5.6280,43.2160,40.4860,A,0.3700,77.590000000000
002986,2019-06-30,2019,2,INDL,C,D,STD,CPK,USD,2019Q2,2019Q2,124.2420,1681.0420,544.3840,378.5300,286.6340,11.4640,0.0000,,,512.4150,1136.6580,,8.3040,12.2880,94.5410,3.3770,544.3840,5.5520,90.4430,74.5750,A,0.3700,88.680000000000
002986,2019-09-30,2019,3,INDL,C,D,STD,CPK,USD,2019Q3,2019Q3,114.8750,1714.2400,544.7110,302.0380,386.2020,11.2200,0.0000,,,446.2470,1169.5290,,5.6210,8.6040,92.6260,2.3520,544.7110,5.4020,139.3150,103.9390,A,0.4050,89.440000000000
002986,2019-12-31,2019,4,INDL,C,D,STD,CPK,USD,2019Q4,2019Q4,134.8260,1783.1980,561.5770,294.6760,450.0640,11.8120,0.0000,,,423.3240,1221.6210,,22.5640,22.8830,131.9740,5.7600,561.5770,5.6420,184.7270,102.9640,A,0.4050,86.650000000000
002986,2020-03-31,2020,1,INDL,C,D,STD,CPK,USD,2020Q1,2020Q1,111.9270,1788.2190,584.1290,271.5470,450.3480,12.2530,0.0000,2.3170,3.1620,402.4960,1204.0900,,28.9300,39.6380,152.6900,10.5970,584.1290,5.8140,35.1820,58.8080,A,0.4050,69.470000000000
002986,2020-06-30,2020,2,INDL,C,D,STD,CPK,USD,2020Q2,2020Q2,98.5580,1822.1750,593.2770,303.6520,440.1610,12.2470,0.0000,0.0000,0.0000,429.8230,1228.8980,,10.9560,12.6440,97.0510,1.9830,593.2770,5.0540,82.7790,91.6780,A,0.4050,76.550000000000
002986,2020-09-30,2020,3,INDL,C,D,STD,CPK,USD,2020Q3,2020Q3,119.3210,1888.0880,616.6900,233.7210,529.6520,18.2930,0.0000,0.0000,0.0000,359.9720,1271.3980,,9.2600,12.7810,101.4190,3.5020,616.6900,4.5840,123.4210,115.8800,A,0.4400,72.886000000000
002986,2020-12-31,2020,4,INDL,C,D,STD,CPK,USD,2020Q4,2020Q4,136.4310,1932.4870,697.0850,190.9910,518.3710,15.3240,0.0000,0.0000,0.0000,329.0320,1235.4020,,22.3520,29.1170,137.0380,7.4560,697.0850,5.3520,165.5110,158.9160,A,0.4400,82.430000000000
002986,2021-03-31,2021,1,INDL,C,D,STD,CPK,USD,2021Q1,2021Q1,128.5520,1953.9500,726.3880,171.4470,517.6500,15.3650,0.0000,,,316.0020,1227.5620,,34.4660,46.8670,191.1870,12.4010,726.3880,5.1050,51.9940,80.3820,A,0.4400,99.635000000000
002986,2021-06-30,2021,2,INDL,C,D,STD,CPK,USD,2021Q2,2021Q2,110.5530,1972.3400,741.5640,184.6260,507.1690,15.2970,0.0000,,,322.2560,1230.7760,,13.8130,18.9770,111.0810,5.1640,741.5640,5.0540,104.6310,134.2160,A,0.4400,113.490000000000
002986,2021-09-30,2021,3,INDL,C,D,STD,CPK,USD,2021Q3,2021Q3,132.9930,2021.8280,750.9620,209.9570,513.8390,15.7980,0.0000,,,354.5420,1270.8660,,12.4750,15.4900,107.3360,2.9980,750.9620,4.9750,148.2130,152.7840,A,0.4800,117.410000000000
002986,2021-12-31,2021,4,INDL,C,D,STD,CPK,USD,2021Q4,2021Q4,173.1350,2114.8690,774.1300,241.5920,558.4740,16.2010,0.0000,,,376.4330,1340.7390,,22.7120,31.3640,160.3640,8.6680,774.1300,4.0400,186.9240,150.5040,A,0.4800,120.765000000000
002986,2022-03-31,2022,1,INDL,C,D,STD,CPK,USD,2022Q1,2022Q1,152.9680,2109.6290,805.5120,163.1340,612.0390,16.9770,0.0000,,,279.7130,1304.1170,,36.9330,50.4390,222.8800,13.5060,805.5120,5.3390,29.8870,69.1200,A,0.4800,125.390000000000
002986,2022-06-30,2022,2,INDL,C,D,STD,CPK,USD,2022Q2,2022Q2,145.0460,2117.3420,815.7010,160.9970,599.6120,17.2160,0.0000,1.3820,1.9020,287.2910,1301.6410,,17.0520,23.2290,139.4700,6.1770,815.7010,5.8250,65.0870,123.7950,A,0.4800,117.430000000000
002986,2022-09-30,2022,3,INDL,C,D,STD,CPK,USD,2022Q3,2022Q3,169.2030,2157.4220,814.4380,191.3360,596.8080,17.3390,0.0000,0.0000,0.0000,328.8510,1342.9840,,9.6610,13.3630,131.0530,3.7020,814.4380,6.2400,98.0280,136.0100,A,0.5350,114.490000000000
002986,2022-12-31,2022,4,INDL,C,D,STD,CPK,USD,2022Q4,2022Q4,193.9760,2215.0370,832.8010,226.1920,590.7800,17.4410,0.0000,0.0000,0.0000,369.0230,1382.2360,,26.1500,36.5970,187.3010,10.4470,832.8010,6.9520,128.2760,158.8820,A,0.5350,105.790000000000
002986,2023-03-31,2023,1,INDL,C,D,STD,CPK,USD,2023Q1,2023Q1,159.5040,2197.5510,858.5880,118.1300,668.3940,17.1830,0.0000,,,246.7790,1338.9630,,36.3440,47.9590,218.1290,11.6150,858.5880,7.2320,42.4180,81.6670,A,0.5350,113.830000000000
002986,2023-06-30,2023,2,INDL,C,D,STD,CPK,USD,2023Q2,2023Q2,136.7690,2204.4900,864.2280,118.1740,657.3270,17.3030,0.0000,,,255.1570,1340.2620,,16.1330,22.2130,135.5930,6.0800,864.2280,6.9640,90.2650,148.9830,A,0.5350,117.430000000000
002986,2023-09-30,2023,3,INDL,C,D,STD,CPK,USD,2023Q3,2023Q3,137.4660,2240.7460,866.6770,140.9290,654.8410,17.6100,0.0000,,,288.4100,1374.0690,,9.4070,13.0800,131.5470,3.6730,866.6770,7.0760,137.6840,183.3470,A,0.5900,97.450000000000
002986,2023-12-31,2023,4,INDL,C,D,STD,CPK,USD,2023Q4,2023Q4,185.6990,3304.7040,1246.1040,200.8120,1197.6250,13.4050,0.0000,,,386.3840,2058.6000,,25.3280,32.0380,185.3350,6.7100,1246.1040,11.5790,188.6180,203.4820,A,0.5900,83.795000000000
002986,2024-03-31,2024,1,INDL,C,D,STD,CPK,USD,2024Q1,2024Q1,169.6650,3331.8840,1280.9030,191.3450,1194.9980,17.0160,0.0000,,,371.6550,2050.9810,,46.1680,62.7540,245.7440,16.5860,1280.9030,17.0260,75.5120,97.2820,A,0.5900,98.245000000000
002986,2024-06-30,2024,2,INDL,C,D,STD,CPK,USD,2024Q2,2024Q2,156.2770,3380.7530,1290.5540,228.1360,1184.1030,17.8770,0.0000,,,410.1930,2090.1990,,18.2710,25.0870,166.2720,6.8160,1290.5540,16.8130,157.9600,167.3780,A,0.5900,98.320000000000
002986,2024-09-30,2024,3,INDL,C,D,STD,CPK,USD,2024Q3,2024Q3,166.4870,3467.1920,1348.2720,235.6720,1182.1130,16.8510,0.0000,,,434.8110,2118.9200,,17.5070,24.2960,160.1380,6.7890,1348.2720,17.0220,259.5860,217.6680,A,0.6400,104.560000000000
002986,2024-12-31,2024,4,INDL,C,D,STD,CPK,USD,2024Q4,2024Q4,204.3000,3577.0000,1390.2000,224.4000,1270.4000,13.9560,0.0000,,,419.4000,2186.8000,,36.6540,49.6630,215.0460,13.0090,1390.2000,17.5390,355.3000,239.4000,A,0.6400,115.730000000000
003007,2015-03-31,2015,3,INDL,C,D,STD,EAT,USD,2015Q1,2015Q3,190.0460,1437.3190,-32.1290,3.1150,933.2070,36.5990,0.0000,,,406.6410,1469.4480,,65.4270,96.3160,784.2150,30.8890,,7.3610,107.1080,274.9070,A,0.2800,56.455000000000
003007,2015-06-30,2015,4,INDL,C,D,STD,EAT,USD,2015Q2,2015Q4,189.7170,1435.8730,-78.4600,3.4390,970.8250,37.0290,0.0000,,,418.4750,1514.3330,,57.2230,81.4030,764.1470,24.1800,,7.2970,140.2620,368.6110,A,0.2800,53.160000000000
003007,2015-09-30,2016,1,INDL,C,D,STD,EAT,USD,2015Q3,2016Q1,192.1970,1549.3310,-108.1400,3.5210,1125.4100,39.1710,0.0000,,,393.1530,1657.4710,,33.2070,48.7530,762.5590,15.5460,,7.7670,23.7310,45.5490,A,0.3200,50.730000000000
003007,2015-12-31,2016,2,INDL,C,D,STD,EAT,USD,2015Q4,2016Q2,253.9380,1579.8840,-164.9320,3.6050,1156.4930,39.1140,0.0000,,,449.0100,1744.8160,,47.6940,68.2720,788.6100,20.5780,,7.9070,52.1990,155.5650,A,0.3200,43.200000000000
003007,2016-03-31,2016,3,INDL,C,D,STD,EAT,USD,2016Q1,2016Q3,196.7240,1489.1880,-243.6620,3.6050,1174.6600,39.0500,0.0000,,,422.2910,1732.8500,,57.5020,78.1500,824.6390,20.6480,,8.4030,76.0900,299.5810,A,0.3200,44.250000000000
003007,2016-06-30,2016,4,INDL,C,D,STD,EAT,USD,2016Q2,2016Q4,176.7740,1472.7160,-213.0990,3.5630,1113.9490,39.0330,0.0000,,,432.4430,1685.8150,,62.3420,91.2120,881.6810,28.8700,,8.4970,112.7880,394.7000,A,0.3200,43.300000000000
003007,2016-09-30,2017,1,INDL,C,D,STD,EAT,USD,2016Q3,2017Q1,174.4530,1458.5260,-551.0650,3.8480,1441.9790,38.8860,0.0000,,,425.6210,2009.5910,,23.2330,32.9660,758.4920,9.7330,,8.8090,27.1110,66.2200,A,0.3400,44.700000000000
003007,2016-12-31,2017,2,INDL,C,D,STD,EAT,USD,2016Q4,2017Q2,224.2680,1498.1050,-530.5860,3.8150,1416.2120,39.3050,0.0000,,,469.8040,2028.6910,,34.6370,48.2680,771.0430,13.6310,,13.6410,60.0550,141.1360,A,0.3400,47.270000000000
003007,2017-03-31,2017,3,INDL,C,D,STD,EAT,USD,2017Q1,2017Q3,148.1960,1403.0780,-498.7000,3.8600,1325.6040,40.6790,0.0000,,,437.2670,1901.7780,,42.3690,59.6120,810.6410,17.2430,,13.6580,79.7300,243.6220,A,0.3400,40.920000000000
003007,2017-06-30,2017,4,INDL,C,D,STD,EAT,USD,2017Q2,2017Q4,154.3920,1413.7000,-493.6810,9.6490,1319.8290,39.5270,0.0000,,,446.4280,1907.3810,,50.5840,67.6620,810.6610,17.0780,,13.4390,102.5730,312.8860,A,0.3400,36.440000000000
003007,2017-09-30,2018,1,INDL,C,D,STD,EAT,USD,2017Q3,2018Q1,140.8760,1368.6250,-539.0280,9.0150,1353.6590,39.0030,0.0000,,,414.3620,1907.6530,,9.8770,15.1490,739.3900,5.2720,,13.8840,22.4600,50.2300,A,0.3800,29.500000000000
003007,2017-12-31,2018,2,INDL,C,D,STD,EAT,USD,2017Q4,2018Q2,194.4740,1400.5450,-552.8600,8.2650,1365.2550,38.1380,0.0000,0.1300,0.2000,451.8760,1953.4050,,25.3660,41.1420,766.4000,15.7760,,14.3210,48.5590,119.7090,A,0.3800,29.940000000000
003007,2018-03-31,2018,3,INDL,C,D,STD,EAT,USD,2018Q1,2018Q3,144.0190,1336.8790,-608.5420,7.3010,1361.7050,38.0360,0.0000,0.0000,0.0000,448.9970,1945.4210,,46.9160,58.9160,812.5340,12.0000,,14.5490,69.5030,237.7020,A,0.3800,32.030000000000
003007,2018-06-30,2018,4,INDL,C,D,STD,EAT,USD,2018Q2,2018Q4,156.2840,1347.3400,-718.3090,7.0880,1499.6240,38.1470,0.0000,0.0000,0.0000,434.3400,2065.6490,,43.7230,55.0150,817.0930,11.2920,,16.2320,101.2810,284.4510,A,0.3800,35.550000000000
003007,2018-09-30,2019,1,INDL,C,D,STD,EAT,USD,2018Q3,2019Q1,151.0000,1244.0000,-815.9000,7.4000,1153.0000,37.5000,0.0000,,,507.6000,2059.9000,,26.4000,32.1000,753.8000,5.7000,,15.6000,31.2000,49.6000,A,0.3800,42.370000000000
003007,2018-12-31,2019,2,INDL,C,D,STD,EAT,USD,2018Q4,2019Q2,196.0000,1294.8000,-855.2000,8.1000,1263.9000,36.6000,0.0000,,,488.0000,2150.0000,,32.0000,35.0000,790.7000,3.0000,,15.4000,78.7000,56.2000,A,0.3800,40.690000000000
003007,2019-03-31,2019,3,INDL,C,D,STD,EAT,USD,2019Q1,2019Q3,168.6000,1264.1000,-814.2000,7.9000,1219.3000,36.4000,0.0000,,,453.5000,2078.3000,,49.8000,55.5000,839.3000,5.7000,,15.3000,128.0000,150.6000,A,0.3800,40.290000000000
003007,2019-06-30,2019,4,INDL,C,D,STD,EAT,USD,2019Q2,2019Q4,177.0000,1258.3000,-778.2000,9.7000,1206.6000,38.1000,0.0000,,,421.6000,2036.5000,,46.7000,49.2000,834.1000,2.5000,,15.3000,167.6000,212.7000,A,0.3800,36.820000000000
003007,2019-09-30,2020,1,INDL,C,D,STD,EAT,USD,2019Q3,2020Q1,173.7000,2491.0000,-585.1000,129.4000,2502.9000,38.1000,0.0000,,,516.4000,3076.1000,,14.9000,16.8000,786.0000,1.9000,,14.9000,20.5000,86.6000,A,0.3800,36.440000000000
003007,2019-12-31,2020,2,INDL,C,D,STD,EAT,USD,2019Q4,2020Q2,224.3000,2503.7000,-568.9000,130.4000,2462.3000,39.3000,0.0000,,,552.4000,3072.6000,,27.9000,29.0000,869.3000,1.1000,,15.0000,51.4000,142.3000,A,0.3800,39.120000000000
003007,2020-03-31,2020,3,INDL,C,D,STD,EAT,USD,2020Q1,2020Q3,315.3000,2585.4000,-574.7000,133.7000,2583.1000,43.5000,0.0000,,,520.0000,3160.1000,,30.8000,27.2000,860.0000,-3.6000,,14.3000,82.0000,237.8000,A,0.3800,7.000000000000
003007,2020-06-30,2020,4,INDL,C,D,STD,EAT,USD,2020Q2,2020Q4,224.4000,2356.0000,-479.1000,129.5000,2270.1000,41.4000,0.0000,,,497.9000,2835.1000,,-49.2000,-68.1000,563.2000,-18.9000,,15.4000,104.5000,245.0000,A,0.0000,9.800000000000
003007,2020-09-30,2021,1,INDL,C,D,STD,EAT,USD,2020Q3,2021Q1,239.6000,2335.3000,-465.1000,135.5000,2203.5000,37.4000,0.0000,,,509.5000,2800.4000,,10.7000,10.2000,740.1000,-0.5000,,14.6000,13.6000,82.8000,A,0.0000,20.715000000000
003007,2020-12-31,2021,2,INDL,C,D,STD,EAT,USD,2020Q4,2021Q2,265.8000,2357.7000,-444.1000,128.3000,2174.8000,37.2000,0.0000,,,520.3000,2801.8000,,12.0000,8.2000,760.7000,-3.8000,,14.4000,37.1000,130.0000,A,0.0000,40.660000000000
003007,2021-03-31,2021,3,INDL,C,D,STD,EAT,USD,2021Q1,2021Q3,252.4000,2309.0000,-390.6000,135.0000,2040.7000,37.4000,0.0000,,,577.8000,2699.6000,,33.9000,38.4000,828.4000,4.5000,,14.1000,62.4000,268.6000,A,0.0000,53.200000000000
003007,2021-06-30,2021,4,INDL,C,D,STD,EAT,USD,2021Q2,2021Q4,207.2000,2274.9000,-303.3000,119.2000,1924.6000,38.2000,0.0000,,,571.6000,2578.2000,,75.0000,88.4000,1008.6000,13.4000,,13.1000,94.0000,369.7000,A,0.0000,54.270000000000
003007,2021-09-30,2022,1,INDL,C,D,STD,EAT,USD,2021Q3,2022Q1,217.3000,2339.4000,-325.5000,132.7000,2036.9000,39.3000,0.0000,,,547.2000,2664.9000,,13.2000,13.4000,876.4000,0.2000,,11.8000,37.3000,40.2000,A,0.0000,47.200000000000
003007,2021-12-31,2022,2,INDL,C,D,STD,EAT,USD,2021Q4,2022Q2,220.6000,2457.3000,-327.4000,137.0000,2133.9000,41.6000,0.0000,,,569.4000,2784.7000,,27.6000,29.1000,925.8000,1.5000,,11.2000,74.1000,107.4000,A,0.0000,33.520000000000
003007,2022-03-31,2022,3,INDL,C,D,STD,EAT,USD,2022Q1,2022Q3,188.0000,2458.8000,-311.2000,134.6000,2131.2000,42.2000,0.0000,,,583.1000,2770.0000,,36.6000,38.7000,980.4000,2.1000,,11.1000,109.0000,211.6000,A,0.0000,30.200000000000
003007,2022-06-30,2022,4,INDL,C,D,STD,EAT,USD,2022Q2,2022Q4,201.2000,2484.4000,-268.1000,133.0000,2140.2000,41.3000,0.0000,,,558.0000,2752.5000,,40.2000,34.0000,1021.5000,-6.2000,,11.3000,150.3000,252.2000,A,0.0000,21.470000000000
003007,2022-09-30,2023,1,INDL,C,D,STD,EAT,USD,2022Q3,2023Q1,209.8000,2493.8000,-296.6000,131.0000,2161.9000,41.9000,0.0000,,,573.6000,2790.4000,,-30.2000,-31.7000,955.5000,-1.5000,,12.3000,46.7000,24.6000,A,0.0000,21.650000000000
003007,2022-12-31,2023,2,INDL,C,D,STD,EAT,USD,2022Q4,2023Q2,237.2000,2519.6000,-267.5000,127.6000,2156.4000,41.8000,0.0000,,,573.5000,2787.1000,,27.9000,27.1000,1019.0000,-0.8000,,13.9000,95.3000,68.0000,A,0.0000,23.940000000000
003007,2023-03-31,2023,3,INDL,C,D,STD,EAT,USD,2023Q1,2023Q3,213.4000,2478.1000,-210.3000,125.2000,2044.5000,42.5000,0.0000,,,585.7000,2688.4000,,50.7000,50.6000,1083.2000,-0.1000,,14.2000,136.6000,200.8000,A,0.0000,31.830000000000
003007,2023-06-30,2023,4,INDL,C,D,STD,EAT,USD,2023Q2,2023Q4,183.3000,2487.0000,-144.3000,122.6000,2038.0000,42.3000,0.0000,,,535.9000,2631.3000,,54.2000,44.8000,1075.5000,-9.4000,,14.5000,184.9000,256.3000,A,0.0000,32.310000000000
003007,2023-09-30,2024,1,INDL,C,D,STD,EAT,USD,2023Q3,2024Q1,177.1000,2474.8000,-156.3000,123.1000,2028.8000,41.9000,0.0000,,,541.6000,2631.1000,,7.2000,7.2000,1012.5000,0.0000,,17.0000,46.9000,59.1000,A,0.0000,28.860000000000
003007,2023-12-31,2024,2,INDL,C,D,STD,EAT,USD,2023Q4,2024Q2,211.3000,2510.7000,-109.5000,122.3000,1970.0000,41.3000,0.0000,,,590.0000,2620.2000,,42.1000,45.8000,1074.1000,3.7000,,16.7000,89.5000,150.3000,A,0.0000,28.230000000000
003007,2024-03-31,2024,3,INDL,C,D,STD,EAT,USD,2024Q1,2024Q3,170.9000,2495.7000,-46.7000,129.1000,1902.4000,42.6000,0.0000,,,579.1000,2542.4000,,48.7000,53.9000,1120.3000,5.2000,,16.2000,140.9000,280.4000,A,0.0000,37.250000000000
003007,2024-06-30,2024,4,INDL,C,D,STD,EAT,USD,2024Q2,2024Q4,234.1000,2593.1000,39.4000,128.2000,1870.8000,45.0000,0.0000,,,622.3000,2553.7000,,57.3000,58.0000,1208.2000,0.7000,,15.1000,198.9000,421.9000,A,0.0000,43.370000000000
003007,2024-09-30,2025,1,INDL,C,D,STD,EAT,USD,2024Q3,2025Q1,183.6000,2533.1000,12.7000,129.1000,1879.9000,46.3000,0.0000,,,577.5000,2520.4000,,38.5000,42.3000,1139.0000,3.8000,,14.3000,56.5000,62.8000,A,0.0000,56.270000000000
003007,2024-12-31,2025,2,INDL,C,D,STD,EAT,USD,2024Q4,2025Q2,210.7000,2560.3000,131.5000,135.3000,1720.0000,47.7000,0.0000,,,644.3000,2428.8000,,118.5000,141.7000,1358.2000,23.2000,,14.7000,105.8000,281.0000,A,0.0000,75.190000000000
003905,2015-03-31,2015,3,INDL,C,D,STD,ATGE,USD,2015Q1,2015Q3,667.9210,2148.6770,1564.9460,0.0000,0.0000,22.0060,0.0000,,,399.5580,574.6310,,47.1200,47.9550,489.8300,6.3270,,2.8130,64.3010,209.3670,A,0.0000,32.870000000000
003905,2015-06-30,2015,4,INDL,C,D,STD,ATGE,USD,2015Q2,2015Q4,601.0570,2074.1930,1584.8100,0.0000,0.0000,24.4360,0.0000,,,321.9090,479.7630,,29.9260,32.1400,473.1890,1.8840,,1.7550,88.7070,203.1070,A,0.1800,29.315000000000
003905,2015-09-30,2016,1,INDL,C,D,STD,ATGE,USD,2015Q3,2016Q1,718.1140,2136.7420,1543.3690,0.0000,0.0000,20.8490,0.0000,,,439.4000,589.7210,,5.4650,6.0480,441.4130,0.6620,,2.3260,22.7530,116.5810,A,0.0000,24.000000000000
003905,2015-12-31,2016,2,INDL,C,D,STD,ATGE,USD,2015Q4,2016Q2,400.2880,1908.9120,1466.8370,0.0000,0.0000,21.0710,0.0000,,,291.8090,439.2620,,-50.5870,-57.9860,456.2020,-7.5150,,1.8470,41.0480,76.5190,A,0.1800,22.290000000000
003905,2016-03-31,2016,3,INDL,C,D,STD,ATGE,USD,2016Q1,2016Q3,594.6060,2115.8970,1555.9350,0.0000,0.0000,21.3910,0.0000,2.3450,3.8490,401.5540,556.4330,,51.9250,59.4660,474.2210,7.5360,,1.4080,51.0040,219.6890,A,0.0000,15.810100000000
003905,2016-06-30,2016,4,INDL,C,D,STD,ATGE,USD,2016Q2,2016Q4,518.1050,2096.9960,1582.0870,0.0000,0.0000,21.5360,0.0000,2.0690,3.1830,361.8360,509.7970,,-9.9690,-24.8260,471.7010,-15.2250,,0.3530,69.3960,231.5690,A,0.1800,15.360000000000
003905,2016-09-30,2017,1,INDL,C,D,STD,ATGE,USD,2016Q3,2017Q1,423.6580,2324.3560,1601.6780,0.0000,130.0000,,0.0000,,,444.8400,717.6350,,25.1520,33.6550,329.0270,7.7190,,2.1150,11.3180,97.7680,A,0.0000,17.760000000000
003905,2016-12-31,2017,2,INDL,C,D,STD,ATGE,USD,2016Q4,2017Q2,427.4330,2301.4330,1604.9130,0.0000,225.0000,,0.0000,,,325.5560,689.8000,,14.4130,-2.7820,333.9580,-10.0820,,2.3000,20.4060,34.9190,A,0.1800,21.970000000000
003905,2017-03-31,2017,3,INDL,C,D,STD,ATGE,USD,2017Q1,2017Q3,428.5920,2317.8090,1654.3240,0.0000,120.0000,,0.0000,,,402.1650,656.8850,,39.8590,50.1950,229.7080,5.8570,,1.9950,32.5290,169.4530,A,0.0000,30.800000000000
003905,2017-06-30,2017,4,INDL,C,D,STD,ATGE,USD,2017Q2,2017Q4,471.2070,2314.0350,1669.0390,0.0000,125.0000,,0.0000,,,377.3270,638.7110,,42.8590,49.4970,315.2160,6.1000,,2.7340,48.9940,227.9640,A,0.0000,33.850000000000
