gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,atq,ceqq,dlcq,dlttq,dpq,dvpq,glaq,glpq,lctq,ltq,niitq,niq,piq,revtq,txtq,uceqq,xintq,capxy,oancfy,costat,dvpspq,prclq
004517,2018-06-30,2018,2,INDL,C,D,STD,NEE,USD,2018Q2,2018Q2,5885.0000,95490.0000,33021.0000,4210.0000,28356.0000,832.0000,0.0000,0.0000,0.0000,10184.0000,59318.0000,,781.0000,913.0000,4063.0000,226.0000,33021.0000,394.0000,2602.0000,2933.0000,A,1.1100,155.057800000000
004517,2018-09-30,2018,3,INDL,C,D,STD,NEE,USD,2018Q3,2018Q3,8349.0000,98603.0000,34252.0000,5539.0000,27048.0000,1132.0000,0.0000,0.0000,0.0000,12807.0000,61265.0000,,1004.0000,1066.0000,4417.0000,125.0000,34252.0000,169.0000,3710.0000,5225.0000,A,1.1100,163.515000000000
004517,2018-12-31,2018,4,INDL,C,D,STD,NEE,USD,2018Q4,2018Q4,6393.0000,103702.0000,34144.0000,10930.0000,26782.0000,1091.0000,0.0000,0.0000,0.0000,17563.0000,65821.0000,,422.0000,289.0000,4390.0000,-25.0000,34144.0000,709.0000,5279.0000,6593.0000,A,1.1100,164.780000000000
004517,2019-03-31,2019,1,INDL,C,D,STD,NEE,USD,2019Q1,2019Q1,8222.0000,109029.0000,34226.0000,10330.0000,29883.0000,772.0000,0.0000,,,17926.0000,71118.0000,,680.0000,680.0000,4075.0000,74.0000,34226.0000,714.0000,1201.0000,1597.0000,A,1.2500,168.660000000000
004517,2019-06-30,2019,2,INDL,C,D,STD,NEE,USD,2019Q2,2019Q2,7471.0000,110552.0000,34910.0000,7770.0000,33947.0000,1180.0000,0.0000,,,14412.0000,72058.0000,,1234.0000,1263.0000,4969.0000,124.0000,34910.0000,601.0000,2471.0000,3281.0000,A,1.2500,187.295000000000
004517,2019-09-30,2019,3,INDL,C,D,STD,NEE,USD,2019Q3,2019Q3,7679.0000,114222.0000,36592.0000,5643.0000,36144.0000,1295.0000,0.0000,,,13314.0000,73982.0000,,880.0000,856.0000,5572.0000,57.0000,36592.0000,746.0000,3848.0000,6243.0000,A,1.2500,201.060000000000
004517,2019-12-31,2019,4,INDL,C,D,STD,NEE,USD,2019Q4,2019Q4,7408.0000,117691.0000,37005.0000,5040.0000,37543.0000,969.0000,0.0000,,,13853.0000,75844.0000,,975.0000,1037.0000,4588.0000,193.0000,37005.0000,188.0000,5875.0000,8155.0000,A,1.2500,220.660000000000
004517,2020-03-31,2020,1,INDL,C,D,STD,NEE,USD,2020Q1,2020Q1,9725.0000,120637.0000,36403.0000,6090.0000,41116.0000,848.0000,0.0000,,,13722.0000,79524.0000,,421.0000,73.0000,4613.0000,-235.0000,36403.0000,1311.0000,1451.0000,1894.0000,A,1.4000,174.800000000000
004517,2020-06-30,2020,2,INDL,C,D,STD,NEE,USD,2020Q2,2020Q2,7581.0000,121961.0000,37073.0000,3877.0000,42667.0000,981.0000,0.0000,,,12365.0000,80096.0000,,1274.0000,1312.0000,4204.0000,184.0000,37073.0000,319.0000,3229.0000,3792.0000,A,1.4000,213.040000000000
004517,2020-09-30,2020,3,INDL,C,D,STD,NEE,USD,2020Q3,2020Q3,9026.0000,126382.0000,37287.0000,5502.0000,42794.0000,1279.0000,0.0000,,,15712.0000,84155.0000,,1229.0000,1253.0000,4785.0000,130.0000,37287.0000,209.0000,4537.0000,6631.0000,A,1.4000,238.310000000000
004517,2020-12-31,2020,4,INDL,C,D,STD,NEE,USD,2020Q4,2020Q4,7382.0000,127684.0000,36513.0000,6147.0000,41944.0000,944.0000,0.0000,,,15558.0000,82755.0000,,-5.0000,-225.0000,4395.0000,-35.0000,36513.0000,111.0000,6722.0000,7983.0000,A,0.3500,69.625000000000
004517,2021-03-31,2021,1,INDL,C,D,STD,NEE,USD,2021Q1,2021Q1,8237.0000,132441.0000,37378.0000,6603.0000,46065.0000,749.0000,0.0000,,,15783.0000,86711.0000,,1666.0000,1748.0000,3726.0000,250.0000,37378.0000,-421.0000,1577.0000,1292.0000,A,0.3850,68.330000000000
004517,2021-06-30,2021,2,INDL,C,D,STD,NEE,USD,2021Q2,2021Q2,8061.0000,135013.0000,36932.0000,5763.0000,47559.0000,981.0000,0.0000,,,16818.0000,89899.0000,,256.0000,-67.0000,3927.0000,-139.0000,36932.0000,757.0000,3442.0000,3495.0000,A,0.3850,71.200000000000
004517,2021-09-30,2021,3,INDL,C,D,STD,NEE,USD,2021Q3,2021Q3,9572.0000,139163.0000,36649.0000,7249.0000,48092.0000,1230.0000,0.0000,,,20456.0000,94437.0000,,447.0000,277.0000,4370.0000,-27.0000,36649.0000,335.0000,5205.0000,6236.0000,A,0.3850,73.080000000000
004517,2021-12-31,2021,4,INDL,C,D,STD,NEE,USD,2021Q4,2021Q4,9288.0000,140912.0000,37202.0000,3867.0000,50960.0000,964.0000,0.0000,,,17437.0000,95243.0000,,1204.0000,1217.0000,5046.0000,264.0000,37202.0000,599.0000,7048.0000,7553.0000,A,0.3850,77.570000000000
004517,2022-03-31,2022,1,INDL,C,D,STD,NEE,USD,2022Q1,2022Q1,10988.0000,144945.0000,35887.0000,8719.0000,50974.0000,885.0000,0.0000,,,22423.0000,100693.0000,,-451.0000,-1052.0000,2890.0000,-359.0000,35887.0000,-142.0000,2300.0000,1962.0000,A,0.4250,69.790000000000
004517,2022-06-30,2022,2,INDL,C,D,STD,NEE,USD,2022Q2,2022Q2,14332.0000,151770.0000,36439.0000,10201.0000,53382.0000,1158.0000,0.0000,,,26821.0000,107163.0000,,1380.0000,1407.0000,5183.0000,294.0000,36439.0000,-217.0000,4525.0000,4793.0000,A,0.4250,67.220000000000
004517,2022-09-30,2022,3,INDL,C,D,STD,NEE,USD,2022Q3,2022Q3,12891.0000,156409.0000,38629.0000,10155.0000,54670.0000,1289.0000,0.0000,,,27793.0000,109663.0000,,1696.0000,1881.0000,6719.0000,322.0000,38629.0000,259.0000,6577.0000,7267.0000,A,0.4250,76.330000000000
004517,2022-12-31,2022,4,INDL,C,D,STD,NEE,USD,2022Q4,2022Q4,13490.0000,158935.0000,39229.0000,9710.0000,55256.0000,1171.0000,0.0000,,,26695.0000,109499.0000,,1522.0000,1596.0000,6164.0000,329.0000,39229.0000,685.0000,9742.0000,8262.0000,A,0.4250,69.808000000000
004517,2023-03-31,2023,1,INDL,C,D,STD,NEE,USD,2023Q1,2023Q1,13549.0000,165357.0000,42896.0000,11634.0000,59007.0000,822.0000,0.0000,,,25377.0000,112378.0000,,2086.0000,2171.0000,6716.0000,386.0000,42896.0000,1183.0000,2294.0000,1673.0000,A,0.4675,69.640000000000
004517,2023-06-30,2023,2,INDL,C,D,STD,NEE,USD,2023Q2,2023Q2,13122.0000,168275.0000,44793.0000,11191.0000,60982.0000,1493.0000,0.0000,,,24871.0000,113899.0000,,2795.0000,3061.0000,7349.0000,497.0000,44793.0000,135.0000,4798.0000,4759.0000,A,0.4675,71.875000000000
004517,2023-09-30,2023,3,INDL,C,D,STD,NEE,USD,2023Q3,2023Q3,14244.0000,171674.0000,47095.0000,14139.0000,59183.0000,1957.0000,0.0000,,,28496.0000,115106.0000,,1219.0000,973.0000,7171.0000,-45.0000,47095.0000,26.0000,7454.0000,8423.0000,A,0.4675,56.980000000000
004517,2023-12-31,2023,4,INDL,C,D,STD,NEE,USD,2023Q4,2023Q4,15361.0000,177489.0000,47468.0000,11806.0000,61405.0000,1607.0000,0.0000,,,27963.0000,118465.0000,,1210.0000,1083.0000,6878.0000,168.0000,47468.0000,1980.0000,9548.0000,11301.0000,A,0.4675,47.145000000000
004517,2024-03-31,2024,1,INDL,C,D,STD,NEE,USD,2024Q1,2024Q1,12680.0000,179950.0000,48641.0000,14069.0000,65868.0000,898.0000,0.0000,,,24803.0000,120561.0000,,2268.0000,2164.0000,5731.0000,227.0000,48641.0000,323.0000,2468.0000,3077.0000,A,0.5150,53.950000000000
004517,2024-06-30,2024,2,INDL,C,D,STD,NEE,USD,2024Q2,2024Q2,12803.0000,184724.0000,49140.0000,14139.0000,68494.0000,1409.0000,0.0000,,,26231.0000,125288.0000,,1622.0000,1232.0000,6070.0000,-64.0000,49140.0000,820.0000,4611.0000,7010.0000,A,0.5150,61.310000000000
004517,2024-09-30,2024,3,INDL,C,D,STD,NEE,USD,2024Q3,2024Q3,12180.0000,186013.0000,50051.0000,16667.0000,66100.0000,1642.0000,0.0000,,,29647.0000,126475.0000,,1853.0000,1597.0000,7567.0000,5.0000,50051.0000,1817.0000,6672.0000,11279.0000,A,0.5150,69.380000000000
004517,2024-12-31,2024,4,INDL,C,D,STD,NEE,USD,2024Q4,2024Q4,11951.0000,190144.0000,50101.0000,9948.0000,72385.0000,1513.0000,0.0000,,,25355.0000,129283.0000,,1203.0000,1044.0000,5385.0000,171.0000,50101.0000,-725.0000,8514.0000,13260.0000,A,0.5150,69.320000000000
004973,2015-03-31,2015,1,INDL,C,D,STD,AJG,USD,2015Q1,2015Q1,3594.8000,9730.9000,3145.2000,210.8000,2125.0000,76.2000,0.0000,,,3438.7000,6511.3000,,21.9000,30.9000,1231.3000,-1.5000,,25.6000,17.8000,113.3000,A,0.3700,44.240000000000
004973,2015-06-30,2015,2,INDL,C,D,STD,AJG,USD,2015Q2,2015Q2,4261.4000,10716.1000,3638.5000,246.6000,2125.0000,82.3000,0.0000,,,3905.4000,7004.6000,,139.3000,128.5000,1371.4000,-19.1000,,26.0000,42.7000,81.7000,A,0.3700,46.300000000000
004973,2015-09-30,2015,3,INDL,C,D,STD,AJG,USD,2015Q3,2015Q3,4020.1000,10510.4000,3652.4000,267.6000,2125.0000,81.9000,0.0000,,,3729.2000,6802.5000,,133.3000,105.7000,1454.8000,-35.2000,,25.6000,71.8000,326.5000,A,0.3700,39.990000000000
004973,2015-12-31,2015,4,INDL,C,D,STD,AJG,USD,2015Q4,2015Q4,4335.8000,10913.8000,3638.3000,382.0000,2075.0000,93.8000,0.0000,,,4191.7000,7225.6000,,62.3000,28.4000,1334.9000,-39.8000,,25.8000,99.0000,652.6000,A,0.3700,39.430000000000
004973,2016-03-31,2016,1,INDL,C,D,STD,AJG,USD,2016Q1,2016Q1,3939.5000,10712.6000,3597.1000,451.2000,2071.8000,84.0000,0.0000,,,4022.4000,7060.3000,,46.5000,55.7000,1300.4000,-2.2000,,25.8000,61.9000,109.4000,A,0.3800,35.963400000000
004973,2016-06-30,2016,2,INDL,C,D,STD,AJG,USD,2016Q2,2016Q2,4485.6000,11384.3000,3599.9000,386.2000,2344.4000,88.3000,0.0000,,,4383.7000,7728.5000,,150.0000,137.5000,1427.1000,-18.2000,,27.2000,103.1000,145.0000,A,0.3800,43.170000000000
004973,2016-09-30,2016,3,INDL,C,D,STD,AJG,USD,2016Q3,2016Q3,4213.7000,11200.3000,3686.5000,741.1000,2044.6000,87.4000,0.0000,,,4398.9000,7459.1000,,122.8000,94.9000,1482.3000,-35.5000,,28.5000,138.8000,388.4000,A,0.3800,47.150000000000
004973,2016-12-31,2016,4,INDL,C,D,STD,AJG,USD,2016Q4,2016Q4,4416.1000,11489.6000,3596.6000,703.6000,2144.6000,89.3000,0.0000,,,4611.7000,7833.8000,,95.1000,68.8000,1385.0000,-32.2000,,28.3000,217.8000,622.1000,A,0.3800,47.160000000000
004973,2017-03-31,2017,1,INDL,C,D,STD,AJG,USD,2017Q1,2017Q1,4483.2000,11780.6000,3662.5000,799.4000,2144.7000,93.8000,0.0000,1.0000,1.4000,4784.7000,8053.3000,,228.8000,199.6000,1645.0000,-42.4000,,29.9000,29.3000,169.7000,A,0.3900,51.800000000000
004973,2017-06-30,2017,2,INDL,C,D,STD,AJG,USD,2017Q2,2017Q2,5107.2000,12569.6000,3844.7000,468.0000,2644.8000,93.6000,0.0000,0.8000,1.1000,4858.0000,8659.6000,,70.0000,54.1000,1488.4000,-24.2000,,31.6000,65.6000,205.4000,A,0.3900,54.500000000000
004973,2017-09-30,2017,3,INDL,C,D,STD,AJG,USD,2017Q3,2017Q3,5087.4000,12810.4000,4110.0000,281.4000,2741.7000,95.6000,0.0000,0.4000,0.6000,4705.2000,8638.2000,,111.0000,76.9000,1593.1000,-41.2000,,31.4000,93.8000,459.1000,A,0.3900,56.200000000000
004973,2017-12-31,2017,4,INDL,C,D,STD,AJG,USD,2017Q4,2017Q4,5170.6000,12897.4000,4105.2000,441.1000,2691.9000,96.6000,0.0000,0.2000,0.3000,4912.3000,8732.5000,,71.5000,29.2000,1519.1000,-49.3000,,31.2000,129.2000,854.2000,A,0.3900,60.870000000000
004973,2018-03-31,2018,1,INDL,C,D,STD,AJG,USD,2018Q1,2018Q1,8533.3000,16127.5000,4514.6000,481.0000,2792.1000,98.8000,0.0000,2.2000,2.9000,7742.4000,11543.0000,,273.7000,242.3000,1834.8000,-43.7000,,31.3000,31.1000,-217.6000,A,0.4100,62.040000000000
004973,2018-06-30,2018,2,INDL,C,D,STD,AJG,USD,2018Q2,2018Q2,8365.0000,16230.5000,4443.6000,346.1000,3141.0000,98.6000,0.0000,4.7000,6.1000,7568.6000,11717.4000,,114.9000,103.6000,1654.3000,-20.1000,,33.9000,62.7000,313.3000,A,0.4100,64.540000000000
004973,2018-09-30,2018,3,INDL,C,D,STD,AJG,USD,2018Q3,2018Q3,8084.0000,16114.7000,4544.5000,389.3000,3141.2000,105.1000,0.0000,0.5000,0.6000,7422.6000,11502.0000,,127.6000,90.3000,1777.9000,-48.1000,,36.7000,90.8000,504.6000,A,0.4100,64.996800000000
004973,2018-12-31,2018,4,INDL,C,D,STD,AJG,USD,2018Q4,2018Q4,8118.7000,16334.0000,4498.9000,519.0000,3091.4000,105.9000,0.0000,0.5000,0.6000,7693.6000,11764.3000,,117.3000,43.2000,1656.8000,-84.6000,,36.5000,124.4000,765.1000,A,0.4100,68.190000000000
004973,2019-03-31,2019,1,INDL,C,D,STD,AJG,USD,2019Q1,2019Q1,9669.5000,18631.4000,4880.3000,575.6000,4020.2000,110.5000,0.0000,,,8637.9000,13673.2000,,334.1000,321.8000,1990.6000,-29.9000,,40.2000,39.3000,-96.2000,A,0.4300,70.440000000000
004973,2019-06-30,2019,2,INDL,C,D,STD,AJG,USD,2019Q2,2019Q2,9547.4000,19200.3000,4879.4000,637.7000,4143.0000,115.0000,0.0000,,,8932.5000,14252.5000,,110.1000,105.5000,1657.8000,-15.9000,,44.9000,75.3000,419.6000,A,0.4300,77.580000000000
004973,2019-09-30,2019,3,INDL,C,D,STD,AJG,USD,2019Q3,2019Q3,9328.6000,19173.8000,4843.3000,742.7000,4151.1000,119.3000,0.0000,,,8910.9000,14261.8000,,126.1000,114.8000,1825.2000,-22.3000,,46.6000,107.7000,769.1000,A,0.4300,85.900000000000
004973,2019-12-31,2019,4,INDL,C,D,STD,AJG,USD,2019Q4,2019Q4,9117.5000,19634.8000,5155.5000,877.0000,4157.0000,129.6000,0.0000,,,8921.0000,14419.3000,,98.5000,84.0000,1721.4000,-21.6000,,48.1000,138.8000,1119.2000,A,0.4300,85.335000000000
004973,2020-03-31,2020,1,INDL,C,D,STD,AJG,USD,2020Q1,2020Q1,10527.2000,20836.5000,5029.5000,577.6000,4634.5000,127.1000,0.0000,,,9837.8000,15766.4000,,346.3000,356.0000,1866.9000,0.6000,,50.5000,29.5000,108.6000,A,0.4500,65.090000000000
004973,2020-06-30,2020,2,INDL,C,D,STD,AJG,USD,2020Q2,2020Q2,10760.4000,21306.2000,5488.6000,328.6000,4623.3000,122.6000,0.0000,,,9864.0000,15771.7000,,153.7000,171.7000,1584.0000,9.9000,,50.0000,58.8000,802.2000,A,0.4500,73.660000000000
004973,2020-09-30,2020,3,INDL,C,D,STD,AJG,USD,2020Q3,2020Q3,11200.3000,21814.9000,5771.7000,318.0000,4558.2000,133.9000,0.0000,,,10117.2000,15996.7000,,176.6000,209.5000,1849.1000,21.7000,,48.1000,79.5000,1387.6000,A,0.4500,96.000000000000
004973,2020-12-31,2020,4,INDL,C,D,STD,AJG,USD,2020Q4,2020Q4,11124.2000,22331.4000,6186.2000,367.4000,4586.9000,127.1000,0.0000,,,10135.0000,16098.7000,,142.2000,133.7000,1703.6000,-19.4000,,47.8000,99.3000,1752.5000,A,0.4500,101.950000000000
004973,2021-03-31,2021,1,INDL,C,D,STD,AJG,USD,2021Q1,2021Q1,12667.5000,24414.5000,6731.1000,151.3000,4681.3000,143.3000,0.0000,,,11516.0000,17635.0000,,382.1000,408.4000,2165.0000,14.7000,,48.1000,27.2000,286.3000,A,0.4800,112.920000000000
004973,2021-06-30,2021,2,INDL,C,D,STD,AJG,USD,2021Q2,2021Q2,15939.3000,27817.2000,8312.7000,366.1000,6014.8000,145.2000,0.0000,,,12021.3000,19463.2000,,190.2000,222.3000,1933.5000,20.5000,,56.2000,59.2000,688.3000,A,0.4800,124.210000000000
004973,2021-09-30,2021,3,INDL,C,D,STD,AJG,USD,2021Q3,2021Q3,15138.3000,26915.8000,8420.2000,434.1000,5353.8000,131.3000,0.0000,,,11659.8000,18445.7000,,225.1000,231.4000,2138.2000,-7.2000,,60.3000,103.2000,1141.2000,A,0.4800,135.500000000000
004973,2021-12-31,2021,4,INDL,C,D,STD,AJG,USD,2021Q4,2021Q4,17670.4000,33345.0000,8508.4000,556.1000,6119.5000,146.5000,0.0000,,,16735.0000,24784.9000,,109.4000,113.0000,1972.7000,-7.9000,,61.5000,128.6000,1704.1000,A,0.4800,148.640000000000
004973,2022-03-31,2022,1,INDL,C,D,STD,AJG,USD,2022Q1,2022Q1,27519.3000,43161.5000,8989.4000,423.4000,6094.2000,159.8000,0.0000,,,26144.8000,34118.4000,,438.7000,537.7000,2435.3000,98.6000,,63.9000,37.7000,434.6000,A,0.5100,147.325000000000
004973,2022-06-30,2022,2,INDL,C,D,STD,AJG,USD,2022Q2,2022Q2,24744.4000,39990.4000,8808.7000,887.2000,5874.8000,140.3000,0.0000,,,23504.7000,31128.6000,,284.2000,352.3000,2043.0000,67.2000,,64.6000,91.1000,768.3000,A,0.5100,148.240000000000
004973,2022-09-30,2022,3,INDL,C,D,STD,AJG,USD,2022Q3,2022Q3,23796.6000,38667.8000,8573.8000,685.4000,5864.1000,145.5000,0.0000,,,22456.6000,30038.7000,,255.8000,315.0000,2044.0000,58.7000,,64.4000,140.3000,1925.0000,A,0.5100,160.600000000000
004973,2022-12-31,2022,4,INDL,C,D,STD,AJG,USD,2022Q4,2022Q4,22834.6000,38907.8000,9143.6000,634.3000,5863.2000,154.0000,0.0000,,,21888.0000,29717.6000,,135.5000,122.0000,2028.3000,-13.5000,,64.0000,182.7000,2125.4000,A,0.5100,169.010000000000
004973,2023-03-31,2023,1,INDL,C,D,STD,AJG,USD,2023Q1,2023Q1,28778.0000,45094.4000,9817.8000,834.8000,6333.5000,159.3000,0.0000,,,27095.7000,35236.1000,,486.5000,605.8000,2706.1000,119.2000,,67.9000,29.7000,428.5000,A,0.5500,174.445000000000
004973,2023-06-30,2023,2,INDL,C,D,STD,AJG,USD,2023Q2,2023Q2,36845.7000,54365.2000,10395.7000,1111.2000,6354.9000,172.6000,0.0000,,,35588.8000,43925.2000,,234.5000,297.4000,2441.9000,61.6000,,77.8000,88.8000,440.9000,A,0.5500,190.000000000000
004973,2023-09-30,2023,3,INDL,C,D,STD,AJG,USD,2023Q3,2023Q3,35937.7000,53203.9000,10463.5000,704.0000,6345.3000,171.6000,0.0000,,,34473.9000,42693.9000,,280.7000,364.1000,2492.0000,80.9000,,72.8000,147.6000,1338.1000,A,0.5500,212.390000000000
004973,2023-12-31,2023,4,INDL,C,D,STD,AJG,USD,2023Q4,2023Q4,32116.1000,51615.8000,10775.3000,1043.2000,7358.2000,189.5000,0.0000,,,31064.7000,40800.5000,,-32.2000,-82.2000,2431.9000,-42.6000,,78.2000,193.6000,2031.7000,A,0.5500,218.625000000000
004973,2024-03-31,2024,1,INDL,C,D,STD,AJG,USD,2024Q1,2024Q1,41479.5000,60975.9000,11300.8000,292.5000,8327.6000,207.7000,0.0000,,,39636.5000,49631.7000,,608.4000,772.7000,3256.7000,160.0000,,92.2000,29.7000,789.3000,A,0.6000,223.430000000000
004973,2024-06-30,2024,2,INDL,C,D,STD,AJG,USD,2024Q2,2024Q2,43313.5000,63007.7000,11572.5000,487.8000,8126.1000,197.6000,0.0000,,,41609.6000,51408.4000,,283.4000,365.6000,2775.4000,80.2000,,94.3000,61.5000,908.8000,A,0.6000,230.080300000000
004973,2024-09-30,2024,3,INDL,C,D,STD,AJG,USD,2024Q3,2024Q3,37282.7000,57242.7000,12184.0000,459.9000,8118.1000,210.0000,0.0000,,,35199.5000,45033.1000,,312.6000,403.3000,2806.8000,89.2000,,92.9000,98.3000,1843.6000,A,0.6000,257.580000000000
004973,2024-12-31,2024,4,INDL,C,D,STD,AJG,USD,2024Q4,2024Q4,44113.3000,64255.2000,20153.5000,517.0000,13060.0000,207.6000,0.0000,,,29260.8000,44075.6000,,258.3000,333.2000,2716.0000,75.0000,,101.9000,141.9000,2582.9000,A,0.6000,276.904300000000
005046,2015-03-31,2015,1,INDL,C,D,STD,GD,USD,2015Q1,2015Q1,16352.0000,34385.0000,11520.0000,1.0000,3410.0000,124.0000,0.0000,,,13112.0000,22865.0000,,716.0000,1009.0000,7784.0000,293.0000,,21.0000,98.0000,737.0000,A,0.6200,131.330000000000
005046,2015-06-30,2015,2,INDL,C,D,STD,GD,USD,2015Q2,2015Q2,15773.0000,33654.0000,11276.0000,2.0000,3411.0000,119.0000,0.0000,14.9500,23.0000,12708.0000,22378.0000,,752.0000,1061.0000,7882.0000,309.0000,,20.0000,190.0000,1332.0000,A,0.6900,130.910000000000
005046,2015-09-30,2015,3,INDL,C,D,STD,GD,USD,2015Q3,2015Q3,15288.0000,32980.0000,10734.0000,501.0000,2912.0000,117.0000,0.0000,0.0000,0.0000,13178.0000,22246.0000,,733.0000,1013.0000,7994.0000,280.0000,,23.0000,360.0000,2139.0000,A,0.6900,132.020000000000
005046,2015-12-31,2015,4,INDL,C,D,STD,GD,USD,2015Q4,2015Q4,14571.0000,31997.0000,10738.0000,501.0000,2898.0000,122.0000,0.0000,0.0000,0.0000,12445.0000,21259.0000,,764.0000,1019.0000,7809.0000,255.0000,,19.0000,569.0000,2456.0000,A,0.6900,135.770000000000
005046,2016-03-31,2016,1,INDL,C,D,STD,GD,USD,2016Q1,2016Q1,14188.0000,31702.0000,10582.0000,501.0000,2899.0000,116.0000,0.0000,,,12423.0000,21120.0000,,641.0000,912.0000,7476.0000,258.0000,,22.0000,65.0000,433.0000,A,0.6900,121.606500000000
005046,2016-06-30,2016,2,INDL,C,D,STD,GD,USD,2016Q2,2016Q2,14386.0000,31769.0000,10995.0000,537.0000,2899.0000,115.0000,0.0000,,,12135.0000,20774.0000,,714.0000,1005.0000,7774.0000,291.0000,,23.0000,134.0000,839.0000,A,0.7600,129.550000000000
005046,2016-09-30,2016,3,INDL,C,D,STD,GD,USD,2016Q3,2016Q3,15297.0000,32668.0000,11317.0000,1.0000,3885.0000,109.0000,0.0000,,,11893.0000,21351.0000,,647.0000,994.0000,7657.0000,263.0000,,23.0000,244.0000,1328.0000,A,0.7600,136.710000000000
005046,2016-12-31,2016,4,INDL,C,D,STD,GD,USD,2016Q4,2016Q4,15447.0000,32872.0000,10976.0000,900.0000,2988.0000,113.0000,0.0000,,,12846.0000,21896.0000,,570.0000,745.0000,7654.0000,165.0000,,23.0000,392.0000,2144.0000,A,0.7600,148.760000000000
005046,2017-03-31,2017,1,INDL,C,D,STD,GD,USD,2017Q1,2017Q1,16614.0000,33211.0000,10583.0000,901.0000,2988.0000,111.0000,0.0000,,,13165.0000,22628.0000,,763.0000,1010.0000,7441.0000,247.0000,,25.0000,62.0000,525.0000,A,0.7600,172.430000000000
005046,2017-06-30,2017,2,INDL,C,D,STD,GD,USD,2017Q2,2017Q2,17126.0000,33793.0000,10952.0000,989.0000,2989.0000,109.0000,0.0000,,,13503.0000,22841.0000,,749.0000,1032.0000,7675.0000,283.0000,,24.0000,153.0000,993.0000,A,0.8400,185.641000000000
005046,2017-09-30,2017,3,INDL,C,D,STD,GD,USD,2017Q3,2017Q3,18080.0000,34914.0000,11564.0000,903.0000,3979.0000,106.0000,0.0000,,,13209.0000,23350.0000,,764.0000,1027.0000,7580.0000,263.0000,,27.0000,273.0000,1853.0000,A,0.8400,192.840000000000
005046,2017-12-31,2017,4,INDL,C,D,STD,GD,USD,2017Q4,2017Q4,18328.0000,35046.0000,11435.0000,2.0000,3980.0000,115.0000,0.0000,,,13099.0000,23611.0000,,636.0000,1008.0000,8277.0000,372.0000,,27.0000,428.0000,3839.0000,A,0.8400,195.690000000000
005046,2018-03-31,2018,1,INDL,C,D,STD,GD,USD,2018Q1,2018Q1,20464.0000,37219.0000,11774.0000,2498.0000,3981.0000,109.0000,0.0000,,,15242.0000,25445.0000,,799.0000,960.0000,7535.0000,161.0000,,27.0000,104.0000,-498.0000,A,0.8400,199.500000000000
005046,2018-06-30,2018,2,INDL,C,D,STD,GD,USD,2018Q2,2018Q2,19827.0000,47152.0000,11994.0000,2932.0000,11604.0000,218.0000,0.0000,,,16573.0000,35158.0000,,786.0000,970.0000,9186.0000,184.0000,,103.0000,279.0000,285.0000,A,0.9300,184.205000000000
005046,2018-09-30,2018,3,INDL,C,D,STD,GD,USD,2018Q3,2018Q3,19958.0000,46963.0000,12755.0000,1729.0000,11610.0000,215.0000,0.0000,,,15689.0000,34208.0000,,851.0000,1023.0000,9094.0000,159.0000,,114.0000,447.0000,1067.0000,A,0.9300,184.648000000000
005046,2018-12-31,2018,4,INDL,C,D,STD,GD,USD,2018Q4,2018Q4,18189.0000,45408.0000,11732.0000,1037.0000,11699.0000,221.0000,0.0000,,,14739.0000,33676.0000,,909.0000,1132.0000,10378.0000,223.0000,,112.0000,690.0000,3128.0000,A,0.9300,143.870000000000
005046,2019-03-31,2019,1,INDL,C,D,STD,GD,USD,2019Q1,2019Q1,18867.0000,47466.0000,12234.0000,2418.0000,12824.0000,184.0000,0.0000,,,15382.0000,35232.0000,,745.0000,915.0000,9261.0000,170.0000,,117.0000,181.0000,-800.0000,A,0.9300,152.440000000000
005046,2019-06-30,2019,2,INDL,C,D,STD,GD,USD,2019Q2,2019Q2,19557.0000,48074.0000,12877.0000,5264.0000,10319.0000,188.0000,0.0000,,,18014.0000,35197.0000,,806.0000,983.0000,9555.0000,177.0000,,119.0000,362.0000,-528.0000,A,1.0200,160.210000000000
005046,2019-09-30,2019,3,INDL,C,D,STD,GD,USD,2019Q3,2019Q3,20151.0000,48788.0000,13513.0000,4968.0000,10434.0000,189.0000,0.0000,,,18227.0000,35275.0000,,913.0000,1090.0000,9761.0000,177.0000,,114.0000,606.0000,550.0000,A,1.0200,175.030000000000
005046,2019-12-31,2019,4,INDL,C,D,STD,GD,USD,2019Q4,2019Q4,19780.0000,48841.0000,13577.0000,3239.0000,10548.0000,182.0000,0.0000,,,16801.0000,35264.0000,,1020.0000,1214.0000,10773.0000,194.0000,,110.0000,987.0000,2930.0000,A,1.0200,172.010000000000
005046,2020-03-31,2020,1,INDL,C,D,STD,GD,USD,2020Q1,2020Q1,24741.0000,53710.0000,13200.0000,5306.0000,14106.0000,188.0000,0.0000,,,18440.0000,40510.0000,,706.0000,848.0000,8749.0000,142.0000,,107.0000,185.0000,-680.0000,A,1.0200,100.550000000000
005046,2020-06-30,2020,2,INDL,C,D,STD,GD,USD,2020Q2,2020Q2,21135.0000,50222.0000,13890.0000,4388.0000,11582.0000,197.0000,0.0000,,,16606.0000,36332.0000,,625.0000,727.0000,9264.0000,102.0000,,132.0000,406.0000,153.0000,A,1.1000,121.670000000000
