gvkey,iid,datadate,tic,cshtrm,prccm,trt1m,cmth,cshom,cyear,gind,gsector
008431,01,2019-03-31,AFG,7697999.0000,96.2100,-3.4618,3,89312000,2019,403010,40
008431,01,2019-04-30,AFG,6646511.0000,103.5300,8.0241,4,89636000,2019,403010,40
008431,01,2019-05-31,AFG,6959514.0000,98.2000,-3.6994,5,89687000,2019,403010,40
008431,01,2019-06-30,AFG,7825935.0000,102.4700,4.3483,6,89687000,2019,403010,40
008431,01,2019-07-31,AFG,7202639.0000,102.3800,0.3025,7,89687000,2019,403010,40
008431,01,2019-08-31,AFG,7941239.0000,100.9700,-1.3772,8,89942000,2019,403010,40
008431,01,2019-09-30,AFG,7534675.0000,107.8500,6.8139,9,89942000,2019,403010,40
008431,01,2019-10-31,AFG,6418500.0000,104.0400,-3.1154,10,90127000,2019,403010,40
008431,01,2019-11-30,AFG,7677702.0000,109.7100,7.1799,11,90176000,2019,403010,40
008431,01,2019-12-31,AFG,7116836.0000,109.6500,-0.0547,12,90176000,2019,403010,40
008431,01,2020-01-31,AFG,6827206.0000,108.7900,-0.3739,1,90176000,2020,403010,40
008431,01,2020-02-29,AFG,7885361.0000,92.4200,-15.0473,2,90339000,2020,403010,40
008431,01,2020-03-31,AFG,18566394.0000,70.0800,-24.1723,3,90339000,2020,403010,40
008431,01,2020-04-30,AFG,12850285.0000,66.2400,-4.8373,4,89857000,2020,403010,40
008431,01,2020-05-31,AFG,20702081.0000,60.2400,-9.0580,5,89842000,2020,403010,40
008431,01,2020-06-30,AFG,18582617.0000,63.4600,5.3453,6,89842000,2020,403010,40
008431,01,2020-07-31,AFG,10237643.0000,60.7700,-3.5298,7,89842000,2020,403010,40
008431,01,2020-08-31,AFG,8534537.0000,66.8500,10.0049,8,88540000,2020,403010,40
008431,01,2020-09-30,AFG,12716253.0000,66.9800,0.1945,9,88540000,2020,403010,40
008431,01,2020-10-31,AFG,10771200.0000,74.9400,12.6306,10,88540000,2020,403010,40
008431,01,2020-11-30,AFG,9092365.0000,89.4100,19.3088,11,86844000,2020,403010,40
008431,01,2020-12-31,AFG,10569969.0000,87.6200,0.2349,12,86844000,2020,403010,40
008431,01,2021-01-31,AFG,10920330.0000,94.1400,8.0119,1,86844000,2021,403010,40
008431,01,2021-02-28,AFG,13123375.0000,106.7000,13.3418,2,86399000,2021,403010,40
008431,01,2021-03-31,AFG,13219829.0000,114.1000,6.9353,3,86399000,2021,403010,40
008431,01,2021-04-30,AFG,6498614.0000,122.8600,8.1157,4,85206000,2021,403010,40
008431,01,2021-05-31,AFG,7463716.0000,133.0600,8.3021,5,85100000,2021,403010,40
008431,01,2021-06-30,AFG,15882478.0000,124.7200,4.2537,6,85100000,2021,403010,40
008431,01,2021-07-31,AFG,7690388.0000,126.4900,3.4237,7,85100000,2021,403010,40
008431,01,2021-08-31,AFG,6580350.0000,137.9400,9.0521,8,84749000,2021,403010,40
008431,01,2021-09-30,AFG,7889471.0000,125.8300,-5.8794,9,84749000,2021,403010,40
008431,01,2021-10-31,AFG,5706076.0000,136.0400,8.5592,10,84749000,2021,403010,40
008431,01,2021-11-30,AFG,6585194.0000,133.6100,1.1541,11,84808000,2021,403010,40
008431,01,2021-12-31,AFG,5406325.0000,137.3200,4.2736,12,84808000,2021,403010,40
008431,01,2022-01-31,AFG,5414137.0000,130.2800,-4.7189,1,84808000,2022,403010,40
008431,01,2022-02-28,AFG,6172002.0000,135.3900,3.9223,2,84900000,2022,403010,40
008431,01,2022-03-31,AFG,7836050.0000,145.6200,9.0332,3,84932000,2022,403010,40
008431,01,2022-04-30,AFG,5550882.0000,138.4800,-4.5186,4,85091000,2022,403010,40
008431,01,2022-05-31,AFG,9224128.0000,141.3000,7.8134,5,85102000,2022,403010,40
008431,01,2022-06-30,AFG,7221402.0000,138.8100,-1.7622,6,85102000,2022,403010,40
008431,01,2022-07-31,AFG,6586562.0000,133.6800,-3.2923,7,85102000,2022,403010,40
008431,01,2022-08-31,AFG,7190659.0000,127.6800,-4.4883,8,85162000,2022,403010,40
008431,01,2022-09-30,AFG,7281251.0000,122.9300,-3.7202,9,85162000,2022,403010,40
008431,01,2022-10-31,AFG,7436465.0000,145.1100,18.5553,10,85162000,2022,403010,40
008431,01,2022-11-30,AFG,11059329.0000,142.2200,-0.6133,11,85144000,2022,403010,40
008431,01,2022-12-31,AFG,6910087.0000,137.2800,-3.4735,12,85144000,2022,403010,40
008431,01,2023-01-31,AFG,5812823.0000,142.5900,4.3269,1,85144000,2023,403010,40
008431,01,2023-02-28,AFG,8029591.0000,134.1100,-3.1419,2,85200000,2023,403010,40
008431,01,2023-03-31,AFG,9400183.0000,121.5000,-9.4027,3,85200000,2023,403010,40
008431,01,2023-04-30,AFG,5745937.0000,122.7300,1.5309,4,85200000,2023,403010,40
008431,01,2023-05-31,AFG,7836176.0000,112.2700,-8.5228,5,85180000,2023,403010,40
008431,01,2023-06-30,AFG,7751816.0000,118.7500,5.7718,6,85180000,2023,403010,40
008431,01,2023-07-31,AFG,6098617.0000,121.6100,2.9389,7,85180000,2023,403010,40
008431,01,2023-08-31,AFG,8239286.0000,115.9200,-4.6789,8,84864000,2023,403010,40
008431,01,2023-09-30,AFG,8780870.0000,111.6700,-3.6663,9,84864000,2023,403010,40
008431,01,2023-10-31,AFG,7920653.0000,109.3600,-1.4328,10,84864000,2023,403010,40
008431,01,2023-11-30,AFG,6881280.0000,114.3900,5.9711,11,83778000,2023,403010,40
008431,01,2023-12-31,AFG,7743574.0000,118.8900,3.9339,12,83778000,2023,403010,40
008431,01,2024-01-31,AFG,5920521.0000,120.4000,1.8673,1,83778000,2024,403010,40
008431,01,2024-02-29,AFG,9070857.0000,127.6700,8.1146,2,83662000,2024,403010,40
008431,01,2024-03-31,AFG,6814372.0000,136.4800,6.9006,3,83662000,2024,403010,40
008431,01,2024-04-30,AFG,5938237.0000,127.7500,-5.8763,4,83857000,2024,403010,40
008431,01,2024-05-31,AFG,5115726.0000,129.9100,1.6908,5,83867000,2024,403010,40
008431,01,2024-06-30,AFG,4967262.0000,123.0200,-5.3037,6,83867000,2024,403010,40
008431,01,2024-07-31,AFG,6868278.0000,130.9600,7.0314,7,83867000,2024,403010,40
008431,01,2024-08-31,AFG,5307277.0000,133.6200,2.0312,8,83904000,2024,403010,40
008431,01,2024-09-30,AFG,6810496.0000,134.6000,0.7334,9,83904000,2024,403010,40
008431,01,2024-10-31,AFG,6540196.0000,128.9300,-3.6181,10,83904000,2024,403010,40
008431,01,2024-11-30,AFG,8771749.0000,146.8600,17.0092,11,83931000,2024,403010,40
008431,01,2024-12-31,AFG,6671734.0000,136.9300,-6.7615,12,83931000,2024,403010,40
008542,01,2015-01-31,WTRG,10362148.0000,27.0500,1.3109,1,176634000,2015,551040,55
008542,01,2015-02-28,WTRG,10137467.0000,26.4400,-1.6451,2,176634000,2015,551040,55
008542,01,2015-03-31,WTRG,14435432.0000,26.3500,-0.3404,3,177032000,2015,551040,55
008542,01,2015-04-30,WTRG,10383135.0000,26.8200,1.7837,4,177032000,2015,551040,55
008542,01,2015-05-31,WTRG,10597302.0000,26.3200,-1.2491,5,177070000,2015,551040,55
008542,01,2015-06-30,WTRG,16692549.0000,24.4900,-6.9529,6,177070000,2015,551040,55
008542,01,2015-07-31,WTRG,13248895.0000,25.4400,3.8791,7,177070000,2015,551040,55
008542,01,2015-08-31,WTRG,16705540.0000,25.3600,0.3852,8,176805000,2015,551040,55
008542,01,2015-09-30,WTRG,16890551.0000,26.4700,4.3770,9,176805000,2015,551040,55
008542,01,2015-10-31,WTRG,16765541.0000,28.6000,8.0468,10,176805000,2015,551040,55
008542,01,2015-11-30,WTRG,12930641.0000,29.3500,3.2448,11,176428000,2015,551040,55
008542,01,2015-12-31,WTRG,18303821.0000,29.8000,1.5332,12,176428000,2015,551040,55
008542,01,2016-01-31,WTRG,17282248.0000,31.5300,5.8054,1,176428000,2016,551040,55
008542,01,2016-02-29,WTRG,18139207.0000,30.5700,-2.4802,2,177042000,2016,551040,55
008542,01,2016-03-31,WTRG,17089222.0000,31.8200,4.0890,3,177219000,2016,551040,55
008542,01,2016-04-30,WTRG,15650747.0000,31.6600,-0.5028,4,177219000,2016,551040,55
008542,01,2016-05-31,WTRG,15103701.0000,32.3100,2.6153,5,177272000,2016,551040,55
008542,01,2016-06-30,WTRG,16914771.0000,35.6600,10.3683,6,177272000,2016,551040,55
008542,01,2016-07-31,WTRG,14278375.0000,34.6400,-2.8603,7,177272000,2016,551040,55
008542,01,2016-08-31,WTRG,14262395.0000,30.4100,-11.6591,8,177330000,2016,551040,55
008542,01,2016-09-30,WTRG,17295436.0000,30.4800,0.2302,9,177330000,2016,551040,55
008542,01,2016-10-31,WTRG,18086305.0000,30.7000,0.7218,10,177330000,2016,551040,55
008542,01,2016-11-30,WTRG,19106268.0000,29.7300,-2.5365,11,177358000,2016,551040,55
008542,01,2016-12-31,WTRG,14068051.0000,30.0400,1.0427,12,177358000,2016,551040,55
008542,01,2017-01-31,WTRG,12335474.0000,30.4100,1.2317,1,177358000,2017,551040,55
008542,01,2017-02-28,WTRG,9675019.0000,31.7400,5.0026,2,177446000,2017,551040,55
008542,01,2017-03-31,WTRG,14318060.0000,32.1500,1.2917,3,177568000,2017,551040,55
008542,01,2017-04-30,WTRG,14189556.0000,33.0900,2.9238,4,177568000,2017,551040,55
008542,01,2017-05-31,WTRG,12812816.0000,32.6900,-0.6307,5,177602000,2017,551040,55
008542,01,2017-06-30,WTRG,13671547.0000,33.3000,1.8660,6,177602000,2017,551040,55
008542,01,2017-07-31,WTRG,10466083.0000,33.3800,0.2402,7,177602000,2017,551040,55
008542,01,2017-08-31,WTRG,9060066.0000,33.4000,0.6732,8,177652000,2017,551040,55
008542,01,2017-09-30,WTRG,9264331.0000,33.1900,-0.6287,9,177652000,2017,551040,55
008542,01,2017-10-31,WTRG,10435173.0000,35.4800,6.8997,10,177652000,2017,551040,55
008542,01,2017-11-30,WTRG,9737143.0000,37.9900,7.6514,11,177691000,2017,551040,55
008542,01,2017-12-31,WTRG,13200041.0000,39.2300,3.2640,12,177691000,2017,551040,55
008542,01,2018-01-31,WTRG,18176262.0000,36.2100,-7.6982,1,177691000,2018,551040,55
008542,01,2018-02-28,WTRG,12764891.0000,34.1900,-5.0133,2,177691000,2018,551040,55
008542,01,2018-03-31,WTRG,15939061.0000,34.0600,-0.3802,3,177751000,2018,551040,55
008542,01,2018-04-30,WTRG,10247156.0000,35.1500,3.2002,4,177893000,2018,551040,55
008542,01,2018-05-31,WTRG,9890593.0000,34.7000,-0.6979,5,177898000,2018,551040,55
008542,01,2018-06-30,WTRG,13695505.0000,35.1800,1.3833,6,177898000,2018,551040,55
008542,01,2018-07-31,WTRG,9787321.0000,36.9400,5.0028,7,177898000,2018,551040,55
008542,01,2018-08-31,WTRG,9822666.0000,37.1800,1.2426,8,177914000,2018,551040,55
008542,01,2018-09-30,WTRG,8612925.0000,36.9000,-0.7531,9,177914000,2018,551040,55
008542,01,2018-10-31,WTRG,17714801.0000,32.5300,-11.8428,10,177914000,2018,551040,55
008542,01,2018-11-30,WTRG,16784582.0000,34.2900,6.0836,11,177940000,2018,551040,55
008542,01,2018-12-31,WTRG,16400664.0000,34.1900,-0.2916,12,177940000,2018,551040,55
008542,01,2019-01-31,WTRG,16288342.0000,35.0500,2.5154,1,177940000,2019,551040,55
008542,01,2019-02-28,WTRG,12046112.0000,35.9400,3.1641,2,178146000,2019,551040,55
008542,01,2019-03-31,WTRG,17548045.0000,36.4400,1.3912,3,178363000,2019,551040,55
008542,01,2019-04-30,WTRG,62858527.0000,39.0600,7.1899,4,215739000,2019,551040,55
008542,01,2019-05-31,WTRG,26341854.0000,39.5400,1.7896,5,215739000,2019,551040,55
008542,01,2019-06-30,WTRG,19837198.0000,41.3700,4.6282,6,215739000,2019,551040,55
008542,01,2019-07-31,WTRG,19935870.0000,41.9500,1.4020,7,215739000,2019,551040,55
008542,01,2019-08-31,WTRG,26028347.0000,44.2900,6.1366,8,215777000,2019,551040,55
008542,01,2019-09-30,WTRG,19590084.0000,44.8300,1.2192,9,215777000,2019,551040,55
008542,01,2019-10-31,WTRG,27810965.0000,45.3300,1.1153,10,215777000,2019,551040,55
008542,01,2019-11-30,WTRG,42606460.0000,44.2700,-1.8215,11,215841000,2019,551040,55
008542,01,2019-12-31,WTRG,24475130.0000,46.9400,6.0312,12,215841000,2019,551040,55
008542,01,2020-01-31,WTRG,27868387.0000,51.9400,10.6519,1,215841000,2020,551040,55
008542,01,2020-02-29,WTRG,26648198.0000,43.0100,-16.7418,2,215841000,2020,551040,55
008542,01,2020-03-31,WTRG,41119841.0000,40.7000,-5.3708,3,223308000,2020,551040,55
008542,01,2020-04-30,WTRG,19201429.0000,41.7900,2.6781,4,244969000,2020,551040,55
008542,01,2020-05-31,WTRG,23679418.0000,43.7600,5.2747,5,245041000,2020,551040,55
008542,01,2020-06-30,WTRG,31626215.0000,42.2400,-3.4735,6,245041000,2020,551040,55
008542,01,2020-07-31,WTRG,17833757.0000,45.3500,7.3627,7,245041000,2020,551040,55
008542,01,2020-08-31,WTRG,26277648.0000,42.5000,-5.7316,8,245155000,2020,551040,55
008542,01,2020-09-30,WTRG,27547824.0000,40.2500,-5.2941,9,245155000,2020,551040,55
008542,01,2020-10-31,WTRG,25973435.0000,41.2000,2.3602,10,245155000,2020,551040,55
008542,01,2020-11-30,WTRG,20335962.0000,45.2800,10.5114,11,245272000,2020,551040,55
008542,01,2020-12-31,WTRG,20964181.0000,47.2900,4.4390,12,245272000,2020,551040,55
008542,01,2021-01-31,WTRG,23707683.0000,46.3000,-2.0935,1,245272000,2021,551040,55
008542,01,2021-02-28,WTRG,17932696.0000,42.0600,-8.6162,2,245272000,2021,551040,55
008542,01,2021-03-31,WTRG,29538165.0000,44.7500,6.3956,3,245614000,2021,551040,55
008542,01,2021-04-30,WTRG,19495989.0000,47.1300,5.3184,4,245637000,2021,551040,55
008542,01,2021-05-31,WTRG,14143936.0000,47.8000,1.9535,5,245643000,2021,551040,55
008542,01,2021-06-30,WTRG,16038391.0000,45.7000,-4.3933,6,245735000,2021,551040,55
008542,01,2021-07-31,WTRG,13944983.0000,49.1200,7.4836,7,245735000,2021,551040,55
008542,01,2021-08-31,WTRG,20703278.0000,49.6300,1.5843,8,245757000,2021,551040,55
008542,01,2021-09-30,WTRG,21351867.0000,46.0800,-7.1529,9,245757000,2021,551040,55
008542,01,2021-10-31,WTRG,15608500.0000,47.0700,2.1484,10,245757000,2021,551040,55
008542,01,2021-11-30,WTRG,16210526.0000,47.2700,0.9947,11,252743000,2021,551040,55
008542,01,2021-12-31,WTRG,24434936.0000,53.6900,13.5816,12,252743000,2021,551040,55
008542,01,2022-01-31,WTRG,22470922.0000,48.7400,-9.2196,1,252743000,2022,551040,55
008542,01,2022-02-28,WTRG,26263339.0000,47.1100,-2.7940,2,252743000,2022,551040,55
008542,01,2022-03-31,WTRG,25451118.0000,51.1300,8.5332,3,253014000,2022,551040,55
008542,01,2022-04-30,WTRG,21517826.0000,44.7600,-12.4584,4,253014000,2022,551040,55
008542,01,2022-05-31,WTRG,28813603.0000,46.2600,3.9504,5,262068000,2022,551040,55
008542,01,2022-06-30,WTRG,22458427.0000,45.8500,-0.8863,6,262068000,2022,551040,55
008542,01,2022-07-31,WTRG,18619137.0000,51.9400,13.2824,7,262068000,2022,551040,55
008542,01,2022-08-31,WTRG,20196925.0000,49.1500,-4.8190,8,262171000,2022,551040,55
008542,01,2022-09-30,WTRG,28349864.0000,41.3800,-15.8087,9,262171000,2022,551040,55
008542,01,2022-10-31,WTRG,27639379.0000,44.2200,6.8632,10,262171000,2022,551040,55
008542,01,2022-11-30,WTRG,21387167.0000,48.2400,9.7399,11,262291000,2022,551040,55
008542,01,2022-12-31,WTRG,21208917.0000,47.7300,-1.0572,12,262291000,2022,551040,55
008542,01,2023-01-31,WTRG,18905226.0000,46.7300,-2.0951,1,262291000,2023,551040,55
008542,01,2023-02-28,WTRG,23201607.0000,42.7800,-7.8386,2,262291000,2023,551040,55
008542,01,2023-03-31,WTRG,35148082.0000,43.6500,2.0337,3,264141000,2023,551040,55
008542,01,2023-04-30,WTRG,19312014.0000,42.7000,-2.1764,4,264141000,2023,551040,55
008542,01,2023-05-31,WTRG,23567524.0000,40.7400,-3.9180,5,264380000,2023,551040,55
008542,01,2023-06-30,WTRG,22469400.0000,39.9100,-2.0373,6,264380000,2023,551040,55
008542,01,2023-07-31,WTRG,22372145.0000,42.2900,5.9634,7,264380000,2023,551040,55
008542,01,2023-08-31,WTRG,25434308.0000,36.9000,-12.0192,8,264506000,2023,551040,55
008542,01,2023-09-30,WTRG,27782980.0000,34.3300,-6.9648,9,264506000,2023,551040,55
008542,01,2023-10-31,WTRG,36308475.0000,33.4600,-2.5342,10,264506000,2023,551040,55
008542,01,2023-11-30,WTRG,30653498.0000,35.6100,7.3434,11,273166000,2023,551040,55
008542,01,2023-12-31,WTRG,30921873.0000,37.3500,4.8863,12,273166000,2023,551040,55
008542,01,2024-01-31,WTRG,43815261.0000,35.8600,-3.9893,1,273300000,2024,551040,55
008542,01,2024-02-29,WTRG,33251044.0000,34.7800,-2.1553,2,273300000,2024,551040,55
008542,01,2024-03-31,WTRG,36308601.0000,37.0500,6.5267,3,273516000,2024,551040,55
008542,01,2024-04-30,WTRG,37207197.0000,36.5800,-1.2686,4,273516000,2024,551040,55
008542,01,2024-05-31,WTRG,28588381.0000,37.7300,3.9833,5,273524000,2024,551040,55
008542,01,2024-06-30,WTRG,22954358.0000,37.3300,-1.0602,6,273524000,2024,551040,55
008542,01,2024-07-31,WTRG,29759358.0000,40.6500,8.8937,7,273524000,2024,551040,55
008542,01,2024-08-31,WTRG,28158534.0000,38.9900,-3.2829,8,273674000,2024,551040,55
008542,01,2024-09-30,WTRG,31080955.0000,38.5700,-1.0772,9,273674000,2024,551040,55
008542,01,2024-10-31,WTRG,30756791.0000,38.6000,0.0778,10,273674000,2024,551040,55
008542,01,2024-11-30,WTRG,30396632.0000,40.0300,4.5479,11,274611000,2024,551040,55
008542,01,2024-12-31,WTRG,28284001.0000,36.3200,-9.2680,12,274611000,2024,551040,55
008542,02,2019-04-30,WTRU,1794733.0000,54.5800,,4,13800000,2019,551040,55
008542,02,2019-05-31,WTRU,5625863.0000,55.4400,1.5757,5,13800000,2019,551040,55
008542,02,2019-06-30,WTRU,1857944.0000,56.9800,2.7778,6,13800000,2019,551040,55
008542,02,2019-07-31,WTRU,1879116.0000,57.1800,0.3510,7,13800000,2019,551040,55
008542,02,2019-08-31,WTRU,3780526.0000,60.1700,5.2291,8,13800000,2019,551040,55
008542,02,2019-09-30,WTRU,2569507.0000,60.6000,0.7146,9,13800000,2019,551040,55
008542,02,2019-10-31,WTRU,6009072.0000,60.2500,0.6601,10,13800000,2019,551040,55
008542,02,2019-11-30,WTRU,3741769.0000,59.5100,-1.2282,11,13800000,2019,551040,55
008542,02,2019-12-31,WTRU,1138220.0000,62.3500,4.7723,12,13800000,2019,551040,55
008542,02,2020-01-31,WTRU,2375479.0000,67.8300,9.9920,1,13800000,2020,551040,55
008542,02,2020-02-29,WTRU,1924096.0000,56.9400,-16.0548,2,13800000,2020,551040,55
008542,02,2020-03-31,WTRU,3124369.0000,53.5600,-5.9361,3,13800000,2020,551040,55
008542,02,2020-04-30,WTRU,2082685.0000,57.1000,8.0097,4,13800000,2020,551040,55
008542,02,2020-05-31,WTRU,742772.0000,58.2900,2.0841,5,13800000,2020,551040,55
008542,02,2020-06-30,WTRU,1405199.0000,56.5400,-3.0022,6,13800000,2020,551040,55
008542,02,2020-07-31,WTRU,746301.0000,58.8800,5.4652,7,13800000,2020,551040,55
008542,02,2020-08-31,WTRU,680799.0000,56.2100,-4.5346,8,13800000,2020,551040,55
008542,02,2020-09-30,WTRU,963971.0000,53.5000,-4.8212,9,13800000,2020,551040,55
008542,02,2020-10-31,WTRU,939367.0000,54.4800,3.2336,10,13800000,2020,551040,55
008542,02,2020-11-30,WTRU,795834.0000,58.8100,7.9479,11,13800000,2020,551040,55
008542,02,2020-12-31,WTRU,1115277.0000,62.0200,5.4583,12,13800000,2020,551040,55
008542,02,2021-01-31,WTRU,1202932.0000,59.0500,-3.5795,1,13800000,2021,551040,55
008542,02,2021-02-28,WTRU,779842.0000,54.5400,-7.6376,2,13800000,2021,551040,55
008542,02,2021-03-31,WTRU,629918.0000,57.1900,4.8588,3,13800000,2021,551040,55
008542,02,2021-04-30,WTRU,791847.0000,59.1100,4.6686,4,13800000,2021,551040,55
008542,02,2021-05-31,WTRU,297163.0000,60.2300,1.8948,5,13800000,2021,551040,55
008542,02,2021-06-30,WTRU,360288.0000,57.1800,-5.0639,6,9691000,2021,551040,55
008542,02,2021-07-31,WTRU,100212.0000,60.6500,7.3802,7,9691000,2021,551040,55
008542,02,2021-08-31,WTRU,375130.0000,61.1400,0.8079,8,9691000,2021,551040,55
008542,02,2021-09-30,WTRU,505521.0000,57.3900,-6.1335,9,7603000,2021,551040,55
008542,02,2021-10-31,WTRU,504083.0000,57.7600,1.9516,10,7603000,2021,551040,55
008542,02,2021-11-30,WTRU,330260.0000,57.7400,-0.0346,11,7603000,2021,551040,55
008542,02,2021-12-31,WTRU,578898.0000,65.1900,12.9027,12,7603000,2021,551040,55
008542,02,2022-01-31,WTRU,517289.0000,58.5200,-9.0811,1,7603000,2022,551040,55
008542,02,2022-02-28,WTRU,526133.0000,56.4100,-3.6056,2,7603000,2022,551040,55
008542,02,2022-03-31,WTRU,731565.0000,61.1900,8.4737,3,7603000,2022,551040,55
008542,02,2022-04-30,WTRU,2127947.0000,53.3100,-11.6522,4,7603000,2022,551040,55
008542,02,2022-05-31,WTRU,,,0.0000,,,,551040,55
008542,02,2022-06-30,WTRU,,,,,,,551040,55
008542,02,2022-07-31,WTRU,,,,,,,551040,55
008542,02,2022-08-31,WTRU,,,,,,,551040,55
008902,01,2015-01-31,RPM,28098642.0000,47.8600,-5.1075,1,133747000,2015,151010,15
008902,01,2015-02-28,RPM,14092033.0000,50.5500,5.6206,2,133747000,2015,151010,15
008902,01,2015-03-31,RPM,19999976.0000,47.9900,-5.0643,3,133747000,2015,151010,15
008902,01,2015-04-30,RPM,23244805.0000,47.5400,-0.3959,4,133222000,2015,151010,15
008902,01,2015-05-31,RPM,12684007.0000,50.0300,5.2377,5,133222000,2015,151010,15
008902,01,2015-06-30,RPM,13540411.0000,48.9700,-2.1187,6,133222000,2015,151010,15
008902,01,2015-07-31,RPM,16937519.0000,46.8700,-3.7574,7,133430000,2015,151010,15
008902,01,2015-08-31,RPM,11276660.0000,43.8500,-6.4434,8,133445000,2015,151010,15
008902,01,2015-09-30,RPM,11497019.0000,41.8900,-4.4698,9,133445000,2015,151010,15
008902,01,2015-10-31,RPM,18021029.0000,45.7100,9.7756,10,133046000,2015,151010,15
008902,01,2015-11-30,RPM,10413127.0000,46.9800,2.7784,11,133046000,2015,151010,15
008902,01,2015-12-31,RPM,15371116.0000,44.0600,-6.2154,12,133046000,2015,151010,15
008902,01,2016-01-31,RPM,18947364.0000,39.2500,-10.2928,1,132832000,2016,151010,15
008902,01,2016-02-29,RPM,16715569.0000,40.8500,4.0764,2,132832000,2016,151010,15
008902,01,2016-03-31,RPM,13125402.0000,47.3300,15.8629,3,132832000,2016,151010,15
008902,01,2016-04-30,RPM,17473219.0000,50.5300,7.3421,4,132846000,2016,151010,15
008902,01,2016-05-31,RPM,13127211.0000,50.1900,-0.6729,5,132846000,2016,151010,15
008902,01,2016-06-30,RPM,12105071.0000,49.9500,-0.4782,6,132846000,2016,151010,15
008902,01,2016-07-31,RPM,11609290.0000,54.2600,9.1792,7,133133000,2016,151010,15
008902,01,2016-08-31,RPM,9662642.0000,54.5300,0.4976,8,133368000,2016,151010,15
008902,01,2016-09-30,RPM,12134783.0000,53.7200,-1.4854,9,133368000,2016,151010,15
008902,01,2016-10-31,RPM,15521041.0000,47.5400,-10.9456,10,133377000,2016,151010,15
008902,01,2016-11-30,RPM,12501315.0000,52.9100,11.2958,11,133377000,2016,151010,15
008902,01,2016-12-31,RPM,9335654.0000,53.8300,1.7388,12,133377000,2016,151010,15
008902,01,2017-01-31,RPM,14788381.0000,52.2600,-2.3593,1,133576000,2017,151010,15
008902,01,2017-02-28,RPM,9015235.0000,53.2900,1.9709,2,133576000,2017,151010,15
008902,01,2017-03-31,RPM,14076478.0000,55.0300,3.2652,3,133576000,2017,151010,15
008902,01,2017-04-30,RPM,17704021.0000,52.5600,-3.9433,4,133583000,2017,151010,15
008902,01,2017-05-31,RPM,12347220.0000,54.2300,3.1773,5,133583000,2017,151010,15
008902,01,2017-06-30,RPM,15086136.0000,54.5500,0.5901,6,133583000,2017,151010,15
008902,01,2017-07-31,RPM,20766520.0000,51.8700,-4.3630,7,133629000,2017,151010,15
008902,01,2017-08-31,RPM,19006336.0000,48.9700,-5.5909,8,133536000,2017,151010,15
008902,01,2017-09-30,RPM,19599726.0000,51.3400,4.8397,9,133536000,2017,151010,15
008902,01,2017-10-31,RPM,23205566.0000,53.3300,4.4994,10,133536000,2017,151010,15
008902,01,2017-11-30,RPM,12193382.0000,52.9700,-0.6750,11,133536000,2017,151010,15
008902,01,2017-12-31,RPM,12412251.0000,52.4200,-1.0383,12,133537000,2017,151010,15
008902,01,2018-01-31,RPM,26006258.0000,52.2000,0.1908,1,133666000,2018,151010,15
008902,01,2018-02-28,RPM,20457433.0000,49.7700,-4.6552,2,133666000,2018,151010,15
008902,01,2018-03-31,RPM,20364486.0000,47.6700,-4.2194,3,133666000,2018,151010,15
008902,01,2018-04-30,RPM,25914255.0000,48.3000,1.9929,4,133730000,2018,151010,15
008902,01,2018-05-31,RPM,17835264.0000,49.5000,2.4845,5,133730000,2018,151010,15
008902,01,2018-06-30,RPM,35918835.0000,58.3200,17.8182,6,133730000,2018,151010,15
008902,01,2018-07-31,RPM,35520297.0000,64.3700,10.9225,7,133483000,2018,151010,15
008902,01,2018-08-31,RPM,16140874.0000,67.5000,4.8625,8,133442000,2018,151010,15
008902,01,2018-09-30,RPM,18879795.0000,64.9400,-3.7926,9,133442000,2018,151010,15
008902,01,2018-10-31,RPM,36074063.0000,61.1700,-5.2664,10,132718000,2018,151010,15
008902,01,2018-11-30,RPM,22322023.0000,65.9500,7.8143,11,132718000,2018,151010,15
008902,01,2018-12-31,RPM,18105328.0000,58.7800,-10.8719,12,132718000,2018,151010,15
008902,01,2019-01-31,RPM,26448739.0000,57.1600,-2.1606,1,131645000,2019,151010,15
008902,01,2019-02-28,RPM,11813185.0000,57.8700,1.2421,2,131645000,2019,151010,15
008902,01,2019-03-31,RPM,13058088.0000,58.0400,0.2938,3,131645000,2019,151010,15
008902,01,2019-04-30,RPM,14335728.0000,60.6500,5.0999,4,131075000,2019,151010,15
008902,01,2019-05-31,RPM,8784715.0000,53.5200,-11.7560,5,131075000,2019,151010,15
008902,01,2019-06-30,RPM,12321029.0000,61.1100,14.1816,6,131075000,2019,151010,15
008902,01,2019-07-31,RPM,15900358.0000,67.8300,11.5693,7,129675000,2019,151010,15
008902,01,2019-08-31,RPM,15958576.0000,67.6700,-0.2359,8,129671000,2019,151010,15
008902,01,2019-09-30,RPM,11669240.0000,68.8100,1.6846,9,129671000,2019,151010,15
008902,01,2019-10-31,RPM,13782214.0000,72.4300,5.7840,10,129680000,2019,151010,15
008902,01,2019-11-30,RPM,17629509.0000,73.7300,1.7948,11,129680000,2019,151010,15
008902,01,2019-12-31,RPM,11283001.0000,76.7600,4.1096,12,129680000,2019,151010,15
008902,01,2020-01-31,RPM,14294482.0000,71.3700,-6.5529,1,129767000,2020,151010,15
