gvkey,iid,datadate,tic,cshtrm,prccm,trt1m,cmth,cshom,cyear,gind,gsector
006730,01,2018-12-31,LLY,97476818.0000,115.7200,-2.4612,12,1059322000,2018,352020,35
006730,01,2019-01-31,LLY,100861343.0000,119.8600,3.5776,1,1059322000,2019,352020,35
006730,01,2019-02-28,LLY,283428729.0000,126.2900,5.9027,2,1035419000,2019,352020,35
006730,01,2019-03-31,LLY,651667648.0000,129.7600,2.7476,3,1035819000,2019,352020,35
006730,01,2019-04-30,LLY,116566137.0000,117.0400,-9.8027,4,1035819000,2019,352020,35
006730,01,2019-05-31,LLY,92201068.0000,115.9400,-0.3888,5,970831000,2019,352020,35
006730,01,2019-06-30,LLY,85679649.0000,110.7900,-4.4420,6,970831000,2019,352020,35
006730,01,2019-07-31,LLY,85878368.0000,108.9500,-1.6608,7,970831000,2019,352020,35
006730,01,2019-08-31,LLY,75781468.0000,112.9700,4.2818,8,965433000,2019,352020,35
006730,01,2019-09-30,LLY,71401767.0000,111.8300,-1.0091,9,965433000,2019,352020,35
006730,01,2019-10-31,LLY,74191117.0000,113.9500,1.8957,10,960131000,2019,352020,35
006730,01,2019-11-30,LLY,60522244.0000,117.3500,3.5498,11,960131000,2019,352020,35
006730,01,2019-12-31,LLY,71446062.0000,131.4300,11.9983,12,960131000,2019,352020,35
006730,01,2020-01-31,LLY,76330405.0000,139.6400,6.2467,1,960131000,2020,352020,35
006730,01,2020-02-29,LLY,73116537.0000,126.1300,-9.1449,2,956382000,2020,352020,35
006730,01,2020-03-31,LLY,149899119.0000,138.7200,9.9818,3,957038000,2020,352020,35
006730,01,2020-04-30,LLY,79521065.0000,154.6400,11.4764,4,957038000,2020,352020,35
006730,01,2020-05-31,LLY,65364252.0000,152.9500,-0.6143,5,957038000,2020,352020,35
006730,01,2020-06-30,LLY,97951955.0000,164.1800,7.3423,6,957038000,2020,352020,35
006730,01,2020-07-31,LLY,61697156.0000,150.2900,-8.4602,7,957038000,2020,352020,35
006730,01,2020-08-31,LLY,52163022.0000,148.3900,-0.7718,8,956470000,2020,352020,35
006730,01,2020-09-30,LLY,80031285.0000,148.0200,-0.2493,9,956470000,2020,352020,35
006730,01,2020-10-31,LLY,86930470.0000,130.4600,-11.8633,10,956582000,2020,352020,35
006730,01,2020-11-30,LLY,90476359.0000,145.6500,12.2106,11,956582000,2020,352020,35
006730,01,2020-12-31,LLY,81288018.0000,168.8400,15.9217,12,956582000,2020,352020,35
006730,01,2021-01-31,LLY,113658870.0000,207.9700,23.1758,1,956582000,2021,352020,35
006730,01,2021-02-28,LLY,62224663.0000,204.8900,-1.0723,2,958426000,2021,352020,35
006730,01,2021-03-31,LLY,95542529.0000,186.8200,-8.8194,3,958992000,2021,352020,35
006730,01,2021-04-30,LLY,63262694.0000,182.7700,-2.1679,4,958992000,2021,352020,35
006730,01,2021-05-31,LLY,59372044.0000,199.7400,9.7500,5,959025000,2021,352020,35
006730,01,2021-06-30,LLY,95238257.0000,229.5200,14.9094,6,959025000,2021,352020,35
006730,01,2021-07-31,LLY,50262660.0000,243.5000,6.0910,7,959025000,2021,352020,35
006730,01,2021-08-31,LLY,54198874.0000,258.2900,6.4230,8,956581000,2021,352020,35
006730,01,2021-09-30,LLY,60983092.0000,231.0500,-10.5463,9,956581000,2021,352020,35
006730,01,2021-10-31,LLY,53290375.0000,254.7600,10.2618,10,956592000,2021,352020,35
006730,01,2021-11-30,LLY,61328118.0000,248.0400,-2.3041,11,956592000,2021,352020,35
006730,01,2021-12-31,LLY,74456846.0000,276.2200,11.3611,12,956592000,2021,352020,35
006730,01,2022-01-31,LLY,59924293.0000,245.3900,-11.1614,1,956592000,2022,352020,35
006730,01,2022-02-28,LLY,51879532.0000,249.9500,2.2576,2,952347000,2022,352020,35
006730,01,2022-03-31,LLY,70342706.0000,286.3700,14.5709,3,952347000,2022,352020,35
006730,01,2022-04-30,LLY,57970546.0000,292.1300,2.0114,4,952347000,2022,352020,35
006730,01,2022-05-31,LLY,65850747.0000,313.4400,7.6302,5,950160000,2022,352020,35
006730,01,2022-06-30,LLY,67991195.0000,324.2300,3.4424,6,950160000,2022,352020,35
006730,01,2022-07-31,LLY,42657105.0000,329.6900,1.6840,7,950160000,2022,352020,35
006730,01,2022-08-31,LLY,62103833.0000,301.2300,-8.3351,8,950175000,2022,352020,35
006730,01,2022-09-30,LLY,68908379.0000,323.3500,7.3432,9,950175000,2022,352020,35
006730,01,2022-10-31,LLY,55816697.0000,362.0900,11.9808,10,950175000,2022,352020,35
006730,01,2022-11-30,LLY,69662162.0000,371.0800,2.7535,11,950178000,2022,352020,35
006730,01,2022-12-31,LLY,52973612.0000,365.8400,-1.4121,12,950178000,2022,352020,35
006730,01,2023-01-31,LLY,50625065.0000,344.1500,-5.9288,1,950178000,2023,352020,35
006730,01,2023-02-28,LLY,66449722.0000,311.2200,-9.2402,2,950296000,2023,352020,35
006730,01,2023-03-31,LLY,79920637.0000,343.4200,10.3464,3,950296000,2023,352020,35
006730,01,2023-04-30,LLY,56114022.0000,395.8600,15.2699,4,949273000,2023,352020,35
006730,01,2023-05-31,LLY,75409963.0000,429.4600,8.7733,5,949273000,2023,352020,35
006730,01,2023-06-30,LLY,56732208.0000,468.9800,9.2023,6,949273000,2023,352020,35
006730,01,2023-07-31,LLY,46817487.0000,454.5500,-3.0769,7,949273000,2023,352020,35
006730,01,2023-08-31,LLY,71098913.0000,554.2000,22.1714,8,949295000,2023,352020,35
006730,01,2023-09-30,LLY,57977523.0000,537.1300,-3.0801,9,949295000,2023,352020,35
006730,01,2023-10-31,LLY,71757725.0000,553.9300,3.1277,10,949295000,2023,352020,35
006730,01,2023-11-30,LLY,75510033.0000,591.0400,6.9034,11,949307000,2023,352020,35
006730,01,2023-12-31,LLY,56544424.0000,582.9200,-1.3738,12,949307000,2023,352020,35
006730,01,2024-01-31,LLY,61883668.0000,645.6100,10.7545,1,949307000,2024,352020,35
006730,01,2024-02-29,LLY,76438547.0000,753.6800,16.9406,2,950164000,2024,352020,35
006730,01,2024-03-31,LLY,58654857.0000,777.9600,3.2215,3,950766000,2024,352020,35
006730,01,2024-04-30,LLY,57421802.0000,781.1000,0.4036,4,950766000,2024,352020,35
006730,01,2024-05-31,LLY,58732450.0000,820.3400,5.1901,5,950405000,2024,352020,35
006730,01,2024-06-30,LLY,50356533.0000,905.3800,10.3664,6,950405000,2024,352020,35
006730,01,2024-07-31,LLY,72274521.0000,804.2700,-11.1677,7,950405000,2024,352020,35
006730,01,2024-08-31,LLY,78911235.0000,960.0200,19.5270,8,950426000,2024,352020,35
006730,01,2024-09-30,LLY,57877576.0000,885.9400,-7.7165,9,950426000,2024,352020,35
006730,01,2024-10-31,LLY,68583292.0000,829.7400,-6.3435,10,949316000,2024,352020,35
006730,01,2024-11-30,LLY,98717299.0000,795.3500,-3.9880,11,949316000,2024,352020,35
006730,01,2024-12-31,LLY,66234255.0000,772.0000,-2.9358,12,949316000,2024,352020,35
007154,01,2015-01-31,MCD,152118855.0000,92.4400,-1.3447,1,973204000,2015,253010,25
007154,01,2015-02-28,MCD,140944930.0000,98.9000,7.9078,2,961119000,2015,253010,25
007154,01,2015-03-31,MCD,164455822.0000,97.4400,-1.4762,3,961119000,2015,253010,25
007154,01,2015-04-30,MCD,135744838.0000,96.5500,-0.9134,4,959127000,2015,253010,25
007154,01,2015-05-31,MCD,130722658.0000,95.9300,0.2382,5,958515000,2015,253010,25
007154,01,2015-06-30,MCD,110226903.0000,95.0700,-0.8965,6,958515000,2015,253010,25
007154,01,2015-07-31,MCD,123712709.0000,99.8600,5.0384,7,958515000,2015,253010,25
007154,01,2015-08-31,MCD,136885183.0000,95.0200,-3.9956,8,941810000,2015,253010,25
007154,01,2015-09-30,MCD,122799295.0000,98.5300,3.6940,9,941810000,2015,253010,25
007154,01,2015-10-31,MCD,170101652.0000,112.2500,13.9247,10,941810000,2015,253010,25
007154,01,2015-11-30,MCD,129524772.0000,114.1600,2.4944,11,918230000,2015,253010,25
007154,01,2015-12-31,MCD,114955869.0000,118.1400,3.4863,12,918230000,2015,253010,25
007154,01,2016-01-31,MCD,163284609.0000,123.7800,4.7740,1,918230000,2016,253010,25
007154,01,2016-02-29,MCD,162977859.0000,117.1900,-4.6049,2,901608000,2016,253010,25
007154,01,2016-03-31,MCD,137998875.0000,125.6800,7.2446,3,901608000,2016,253010,25
007154,01,2016-04-30,MCD,111313752.0000,126.4900,0.6445,4,877675000,2016,253010,25
007154,01,2016-05-31,MCD,116524316.0000,122.0600,-3.5023,5,877858000,2016,253010,25
007154,01,2016-06-30,MCD,123219959.0000,120.3400,-0.6800,6,877858000,2016,253010,25
007154,01,2016-07-31,MCD,109862488.0000,117.6500,-2.2353,7,877858000,2016,253010,25
007154,01,2016-08-31,MCD,100406386.0000,115.6600,-0.9350,8,853362000,2016,253010,25
007154,01,2016-09-30,MCD,91445335.0000,115.3600,-0.2594,9,853362000,2016,253010,25
007154,01,2016-10-31,MCD,100801020.0000,112.5700,-2.4185,10,853362000,2016,253010,25
007154,01,2016-11-30,MCD,88834172.0000,119.2700,6.7869,11,830444000,2016,253010,25
007154,01,2016-12-31,MCD,78534182.0000,121.7200,2.0542,12,830444000,2016,253010,25
007154,01,2017-01-31,MCD,76348904.0000,122.5700,0.6983,1,830444000,2017,253010,25
007154,01,2017-02-28,MCD,64231228.0000,127.6500,4.9115,2,830444000,2017,253010,25
007154,01,2017-03-31,MCD,89722791.0000,129.6100,1.5354,3,818993000,2017,253010,25
007154,01,2017-04-30,MCD,77905713.0000,139.9300,7.9623,4,816753000,2017,253010,25
007154,01,2017-05-31,MCD,74852567.0000,150.8900,7.8325,5,815070000,2017,253010,25
007154,01,2017-06-30,MCD,70248547.0000,153.1600,2.1274,6,815070000,2017,253010,25
007154,01,2017-07-31,MCD,69248110.0000,155.1400,1.2928,7,815070000,2017,253010,25
007154,01,2017-08-31,MCD,66733780.0000,159.9700,3.7192,8,809997000,2017,253010,25
007154,01,2017-09-30,MCD,81431175.0000,156.6800,-2.0566,9,809997000,2017,253010,25
007154,01,2017-10-31,MCD,70622129.0000,166.9100,6.5292,10,809997000,2017,253010,25
007154,01,2017-11-30,MCD,58722934.0000,171.9700,3.6367,11,797186000,2017,253010,25
007154,01,2017-12-31,MCD,57135653.0000,172.1200,0.0872,12,797186000,2017,253010,25
007154,01,2018-01-31,MCD,78704582.0000,171.1400,-0.5694,1,797186000,2018,253010,25
007154,01,2018-02-28,MCD,106894437.0000,157.7400,-7.2397,2,794498000,2018,253010,25
007154,01,2018-03-31,MCD,109167802.0000,156.3800,-0.8622,3,794498000,2018,253010,25
007154,01,2018-04-30,MCD,88966773.0000,167.4400,7.0725,4,786088000,2018,253010,25
007154,01,2018-05-31,MCD,70770683.0000,160.0100,-4.4374,5,785177000,2018,253010,25
007154,01,2018-06-30,MCD,94129683.0000,156.6900,-1.4437,6,785177000,2018,253010,25
007154,01,2018-07-31,MCD,69898580.0000,157.5400,0.5425,7,785177000,2018,253010,25
007154,01,2018-08-31,MCD,68616208.0000,162.2300,3.6181,8,775800000,2018,253010,25
007154,01,2018-09-30,MCD,69981374.0000,167.2900,3.1190,9,775800000,2018,253010,25
007154,01,2018-10-31,MCD,104450387.0000,176.9000,5.7445,10,775800000,2018,253010,25
007154,01,2018-11-30,MCD,77024062.0000,188.5100,7.2188,11,770910000,2018,253010,25
007154,01,2018-12-31,MCD,74718669.0000,177.5700,-5.8034,12,770910000,2018,253010,25
007154,01,2019-01-31,MCD,79313293.0000,178.7800,0.6814,1,770910000,2019,253010,25
007154,01,2019-02-28,MCD,75858260.0000,183.8400,3.4791,2,765317000,2019,253010,25
007154,01,2019-03-31,MCD,62825863.0000,189.9000,3.2963,3,765317000,2019,253010,25
007154,01,2019-04-30,MCD,53229681.0000,197.5700,4.0390,4,763494000,2019,253010,25
007154,01,2019-05-31,MCD,58410343.0000,198.2700,0.9414,5,763556000,2019,253010,25
007154,01,2019-06-30,MCD,63640734.0000,207.6600,4.7360,6,763556000,2019,253010,25
007154,01,2019-07-31,MCD,58531074.0000,210.7200,1.4736,7,763556000,2019,253010,25
007154,01,2019-08-31,MCD,63660900.0000,217.9700,3.9911,8,759444000,2019,253010,25
007154,01,2019-09-30,MCD,64777676.0000,214.7100,-1.4956,9,759444000,2019,253010,25
007154,01,2019-10-31,MCD,100648720.0000,196.7000,-8.3881,10,759444000,2019,253010,25
007154,01,2019-11-30,MCD,92577041.0000,194.4800,-0.4931,11,753093000,2019,253010,25
007154,01,2019-12-31,MCD,60719310.0000,197.6100,1.6094,12,753093000,2019,253010,25
007154,01,2020-01-31,MCD,77143459.0000,213.9700,8.2789,1,753093000,2020,253010,25
007154,01,2020-02-29,MCD,69310130.0000,194.1700,-8.6694,2,745447000,2020,253010,25
007154,01,2020-03-31,MCD,179521882.0000,165.3500,-14.8427,3,745447000,2020,253010,25
007154,01,2020-04-30,MCD,106464796.0000,187.5600,13.4321,4,743515000,2020,253010,25
007154,01,2020-05-31,MCD,80248158.0000,186.3200,0.0053,5,743556000,2020,253010,25
007154,01,2020-06-30,MCD,85719067.0000,184.4700,-0.9929,6,743556000,2020,253010,25
007154,01,2020-07-31,MCD,67263201.0000,194.2800,5.3179,7,743556000,2020,253010,25
007154,01,2020-08-31,MCD,56767959.0000,213.5200,10.5466,8,744103000,2020,253010,25
007154,01,2020-09-30,MCD,62874765.0000,219.4900,2.7960,9,744103000,2020,253010,25
007154,01,2020-10-31,MCD,53902635.0000,213.0000,-2.9569,10,744103000,2020,253010,25
007154,01,2020-11-30,MCD,69730343.0000,217.4400,2.6901,11,745111000,2020,253010,25
007154,01,2020-12-31,MCD,72501452.0000,214.5800,-1.3153,12,745111000,2020,253010,25
007154,01,2021-01-31,MCD,64128963.0000,207.8400,-3.1410,1,745111000,2021,253010,25
007154,01,2021-02-28,MCD,57269304.0000,206.1400,-0.1973,2,745572000,2021,253010,25
007154,01,2021-03-31,MCD,83976042.0000,224.1400,8.7319,3,745572000,2021,253010,25
007154,01,2021-04-30,MCD,52160357.0000,236.0800,5.3270,4,746097000,2021,253010,25
007154,01,2021-05-31,MCD,48879552.0000,233.8900,-0.3812,5,746174000,2021,253010,25
007154,01,2021-06-30,MCD,52503429.0000,230.9900,-1.2399,6,746174000,2021,253010,25
007154,01,2021-07-31,MCD,53570203.0000,242.7100,5.0738,7,746174000,2021,253010,25
007154,01,2021-08-31,MCD,45122291.0000,237.4600,-1.6316,8,746799000,2021,253010,25
007154,01,2021-09-30,MCD,55909316.0000,241.1100,1.5371,9,746799000,2021,253010,25
007154,01,2021-10-31,MCD,57971568.0000,245.5500,1.8415,10,746799000,2021,253010,25
007154,01,2021-11-30,MCD,51285008.0000,244.6000,0.1751,11,747245000,2021,253010,25
007154,01,2021-12-31,MCD,58612461.0000,268.0700,9.5953,12,747245000,2021,253010,25
007154,01,2022-01-31,MCD,64855083.0000,259.4500,-3.2156,1,747245000,2022,253010,25
007154,01,2022-02-28,MCD,58054179.0000,244.7700,-5.1262,2,743585000,2022,253010,25
007154,01,2022-03-31,MCD,91939398.0000,247.2800,1.0255,3,743585000,2022,253010,25
007154,01,2022-04-30,MCD,52071711.0000,249.1600,0.7603,4,739605000,2022,253010,25
007154,01,2022-05-31,MCD,65004840.0000,252.2100,1.2241,5,739547000,2022,253010,25
007154,01,2022-06-30,MCD,60762964.0000,246.8800,-1.5662,6,739547000,2022,253010,25
007154,01,2022-07-31,MCD,48622439.0000,263.3700,6.6794,7,739547000,2022,253010,25
007154,01,2022-08-31,MCD,48158879.0000,252.2800,-3.6868,8,735717000,2022,253010,25
007154,01,2022-09-30,MCD,59661849.0000,230.7400,-8.5381,9,735717000,2022,253010,25
007154,01,2022-10-31,MCD,68862548.0000,272.6600,18.1676,10,735717000,2022,253010,25
007154,01,2022-11-30,MCD,68951207.0000,272.7900,0.6051,11,732424000,2022,253010,25
007154,01,2022-12-31,MCD,53101581.0000,263.5300,-3.3946,12,732424000,2022,253010,25
007154,01,2023-01-31,MCD,54125994.0000,267.4000,1.4685,1,732424000,2023,253010,25
007154,01,2023-02-28,MCD,53072153.0000,263.9100,-0.7367,2,731497000,2023,253010,25
007154,01,2023-03-31,MCD,61753690.0000,279.6100,5.9490,3,731497000,2023,253010,25
007154,01,2023-04-30,MCD,50714313.0000,295.7500,5.7723,4,731497000,2023,253010,25
007154,01,2023-05-31,MCD,51450026.0000,285.1100,-3.5976,5,730094000,2023,253010,25
007154,01,2023-06-30,MCD,52987800.0000,298.4100,5.1980,6,730094000,2023,253010,25
007154,01,2023-07-31,MCD,46803790.0000,293.2000,-1.7459,7,730094000,2023,253010,25
007154,01,2023-08-31,MCD,51970900.0000,281.1500,-3.5914,8,728763000,2023,253010,25
007154,01,2023-09-30,MCD,50624662.0000,263.4400,-6.2991,9,728763000,2023,253010,25
007154,01,2023-10-31,MCD,78680224.0000,262.1700,-0.4821,10,728763000,2023,253010,25
007154,01,2023-11-30,MCD,60937516.0000,281.8400,8.1398,11,725342000,2023,253010,25
007154,01,2023-12-31,MCD,59211222.0000,296.5100,5.2051,12,725342000,2023,253010,25
007154,01,2024-01-31,MCD,63804351.0000,292.7200,-1.2782,1,725342000,2024,253010,25
007154,01,2024-02-29,MCD,66216544.0000,292.2800,0.4202,2,722051000,2024,253010,25
007154,01,2024-03-31,MCD,64249694.0000,281.9500,-3.5343,3,722051000,2024,253010,25
007154,01,2024-04-30,MCD,80145130.0000,273.0400,-3.1601,4,721005000,2024,253010,25
007154,01,2024-05-31,MCD,76019741.0000,258.8900,-5.1824,5,720682000,2024,253010,25
007154,01,2024-06-30,MCD,73862372.0000,254.8400,-0.9193,6,720682000,2024,253010,25
007154,01,2024-07-31,MCD,90586005.0000,265.4000,4.1438,7,720682000,2024,253010,25
007154,01,2024-08-31,MCD,75019925.0000,288.6600,8.7641,8,717343000,2024,253010,25
007154,01,2024-09-30,MCD,54634175.0000,304.5100,6.0694,9,717343000,2024,253010,25
007154,01,2024-10-31,MCD,97543105.0000,292.1100,-4.0721,10,717343000,2024,253010,25
007154,01,2024-11-30,MCD,60879893.0000,296.0100,1.3351,11,716620000,2024,253010,25
007154,01,2024-12-31,MCD,62249272.0000,289.8900,-1.4695,12,716620000,2024,253010,25
007163,01,2015-01-31,SPGI,34140318.0000,89.4400,0.5170,1,271500000,2015,402030,40
007163,01,2015-02-28,SPGI,32540620.0000,103.1000,15.6418,2,273500000,2015,402030,40
007163,01,2015-03-31,SPGI,28570758.0000,103.4000,0.2910,3,274084000,2015,402030,40
007163,01,2015-04-30,SPGI,24284077.0000,104.3000,0.8704,4,273700000,2015,402030,40
007163,01,2015-05-31,SPGI,20055255.0000,103.7500,-0.2109,5,273700000,2015,402030,40
007163,01,2015-06-30,SPGI,22856180.0000,100.4500,-3.1807,6,273700000,2015,402030,40
007163,01,2015-07-31,SPGI,34886544.0000,101.7500,1.2942,7,272500000,2015,402030,40
007163,01,2015-08-31,SPGI,26809374.0000,96.9900,-4.3538,8,272500000,2015,402030,40
007163,01,2015-09-30,SPGI,28978661.0000,86.5000,-10.8155,9,272500000,2015,402030,40
007163,01,2015-10-31,SPGI,24608249.0000,92.6400,7.0983,10,272500000,2015,402030,40
007163,01,2015-11-30,SPGI,29195619.0000,96.4700,4.4905,11,270300000,2015,402030,40
007163,01,2015-12-31,SPGI,26806212.0000,98.5800,2.1872,12,270300000,2015,402030,40
007163,01,2016-01-31,SPGI,27427924.0000,85.0200,-13.7553,1,270300000,2016,402030,40
007163,01,2016-02-29,SPGI,36841181.0000,89.7400,5.9751,2,265300000,2016,402030,40
007163,01,2016-03-31,SPGI,30568259.0000,98.9800,10.2964,3,265479000,2016,402030,40
007163,01,2016-04-30,SPGI,24162036.0000,106.8500,7.9511,4,264600000,2016,402030,40
007163,01,2016-05-31,SPGI,21305621.0000,111.8100,4.9789,5,264600000,2016,402030,40
007163,01,2016-06-30,SPGI,27173685.0000,107.2600,-4.0694,6,264600000,2016,402030,40
007163,01,2016-07-31,SPGI,19706557.0000,122.2000,13.9288,7,264000000,2016,402030,40
007163,01,2016-08-31,SPGI,17665196.0000,123.5400,1.3912,8,264000000,2016,402030,40
007163,01,2016-09-30,SPGI,20235552.0000,126.5600,2.4446,9,264000000,2016,402030,40
007163,01,2016-10-31,SPGI,20337554.0000,121.8500,-3.7216,10,264000000,2016,402030,40
007163,01,2016-11-30,SPGI,35034587.0000,118.9900,-2.0517,11,259100000,2016,402030,40
007163,01,2016-12-31,SPGI,33740780.0000,107.5400,-9.6227,12,259100000,2016,402030,40
007163,01,2017-01-31,SPGI,27007498.0000,120.1800,11.7538,1,259100000,2017,402030,40
007163,01,2017-02-28,SPGI,20591196.0000,129.4700,8.0712,2,258400000,2017,402030,40
007163,01,2017-03-31,SPGI,28104996.0000,130.7400,0.9809,3,258563000,2017,402030,40
007163,01,2017-04-30,SPGI,21562429.0000,134.1900,2.6388,4,257800000,2017,402030,40
007163,01,2017-05-31,SPGI,20018092.0000,142.8100,6.7293,5,257800000,2017,402030,40
007163,01,2017-06-30,SPGI,27253110.0000,145.9900,2.2267,6,257800000,2017,402030,40
007163,01,2017-07-31,SPGI,22994325.0000,153.5900,5.2058,7,257000000,2017,402030,40
007163,01,2017-08-31,SPGI,25033064.0000,154.3300,0.7487,8,257000000,2017,402030,40
007163,01,2017-09-30,SPGI,16613600.0000,156.3100,1.2830,9,257000000,2017,402030,40
007163,01,2017-10-31,SPGI,25317182.0000,156.4700,0.1024,10,255000000,2017,402030,40
007163,01,2017-11-30,SPGI,21969277.0000,165.4800,6.0203,11,255000000,2017,402030,40
007163,01,2017-12-31,SPGI,20543591.0000,169.4000,2.3689,12,255000000,2017,402030,40
007163,01,2018-01-31,SPGI,19211152.0000,181.1000,6.9067,1,255000000,2018,402030,40
007163,01,2018-02-28,SPGI,33479462.0000,191.8000,6.1844,2,253900000,2018,402030,40
007163,01,2018-03-31,SPGI,32486532.0000,191.0600,-0.3858,3,249359000,2018,402030,40
007163,01,2018-04-30,SPGI,26334896.0000,188.6000,-1.2876,4,251300000,2018,402030,40
007163,01,2018-05-31,SPGI,24343506.0000,197.5000,4.9841,5,251300000,2018,402030,40
007163,01,2018-06-30,SPGI,25392778.0000,203.8900,3.2354,6,251300000,2018,402030,40
007163,01,2018-07-31,SPGI,19797479.0000,200.4400,-1.6921,7,251500000,2018,402030,40
007163,01,2018-08-31,SPGI,21441966.0000,207.0500,3.5472,8,251500000,2018,402030,40
007163,01,2018-09-30,SPGI,20492759.0000,195.3900,-5.6315,9,251500000,2018,402030,40
007163,01,2018-10-31,SPGI,42879584.0000,182.3200,-6.6892,10,250900000,2018,402030,40
007163,01,2018-11-30,SPGI,33172982.0000,182.8600,0.5704,11,250900000,2018,402030,40
007163,01,2018-12-31,SPGI,41244124.0000,169.9400,-7.0655,12,250900000,2018,402030,40
007163,01,2019-01-31,SPGI,33923666.0000,191.6500,12.7751,1,250900000,2019,402030,40
007163,01,2019-02-28,SPGI,24980726.0000,200.3700,4.8474,2,248600000,2019,402030,40
007163,01,2019-03-31,SPGI,24354026.0000,210.5500,5.0806,3,246081000,2019,402030,40
007163,01,2019-04-30,SPGI,17455274.0000,220.6600,4.8017,4,246081000,2019,402030,40
007163,01,2019-05-31,SPGI,26433064.0000,213.8800,-2.8143,5,246081000,2019,402030,40
007163,01,2019-06-30,SPGI,19532816.0000,227.7900,6.5036,6,246081000,2019,402030,40
007163,01,2019-07-31,SPGI,21086611.0000,244.9500,7.5333,7,246081000,2019,402030,40
007163,01,2019-08-31,SPGI,30748442.0000,260.1900,6.4544,8,246300000,2019,402030,40
007163,01,2019-09-30,SPGI,27366836.0000,244.9800,-5.8457,9,246300000,2019,402030,40
007163,01,2019-10-31,SPGI,26961272.0000,257.9900,5.3106,10,244400000,2019,402030,40
007163,01,2019-11-30,SPGI,21068959.0000,264.6500,2.8024,11,244400000,2019,402030,40
007163,01,2019-12-31,SPGI,25436702.0000,273.0500,3.1740,12,244400000,2019,402030,40
007163,01,2020-01-31,SPGI,21504265.0000,293.7300,7.5737,1,244400000,2020,402030,40
007163,01,2020-02-29,SPGI,29330262.0000,265.9100,-9.2432,2,243800000,2020,402030,40
007163,01,2020-03-31,SPGI,66885136.0000,245.0500,-7.8448,3,240695000,2020,402030,40
007163,01,2020-04-30,SPGI,40471210.0000,292.8800,19.5185,4,240900000,2020,402030,40
007163,01,2020-05-31,SPGI,25646379.0000,325.0200,11.2025,5,240900000,2020,402030,40
007163,01,2020-06-30,SPGI,27726660.0000,329.4800,1.3722,6,240900000,2020,402030,40
007163,01,2020-07-31,SPGI,19937529.0000,350.2500,6.3039,7,241000000,2020,402030,40
007163,01,2020-08-31,SPGI,14362215.0000,366.4200,4.8080,8,241000000,2020,402030,40
007163,01,2020-09-30,SPGI,17356437.0000,360.6000,-1.5883,9,241000000,2020,402030,40
007163,01,2020-10-31,SPGI,19829194.0000,322.7300,-10.5019,10,240600000,2020,402030,40
007163,01,2020-11-30,SPGI,24355566.0000,351.7800,9.2089,11,240600000,2020,402030,40
007163,01,2020-12-31,SPGI,37478567.0000,328.7300,-6.5524,12,240599000,2020,402030,40
007163,01,2021-01-31,SPGI,40225420.0000,317.0000,-3.5683,1,240667000,2021,402030,40
007163,01,2021-02-28,SPGI,34833363.0000,329.3600,4.1420,2,240700000,2021,402030,40
007163,01,2021-03-31,SPGI,35366670.0000,352.8700,7.1381,3,240886000,2021,402030,40
007163,01,2021-04-30,SPGI,25417601.0000,390.3900,10.6328,4,240886000,2021,402030,40
007163,01,2021-05-31,SPGI,27024855.0000,379.4700,-2.6000,5,240886000,2021,402030,40
007163,01,2021-06-30,SPGI,31469324.0000,410.4500,8.1640,6,240886000,2021,402030,40
007163,01,2021-07-31,SPGI,24760432.0000,428.7200,4.4512,7,241000000,2021,402030,40
007163,01,2021-08-31,SPGI,26000162.0000,443.8200,3.7017,8,241000000,2021,402030,40
007163,01,2021-09-30,SPGI,22151417.0000,424.8900,-4.2652,9,241000000,2021,402030,40
007163,01,2021-10-31,SPGI,25396429.0000,474.1600,11.5959,10,241000000,2021,402030,40
007163,01,2021-11-30,SPGI,28168222.0000,455.7300,-3.7245,11,241000000,2021,402030,40
007163,01,2021-12-31,SPGI,25624641.0000,471.9300,3.5547,12,241000000,2021,402030,40
007163,01,2022-01-31,SPGI,32298355.0000,415.2200,-12.0166,1,241000000,2022,402030,40
007163,01,2022-02-28,SPGI,45085508.0000,375.7000,-9.3324,2,363100000,2022,402030,40
007163,01,2022-03-31,SPGI,70683296.0000,410.1800,9.1775,3,347027000,2022,402030,40
007163,01,2022-04-30,SPGI,35700972.0000,376.5000,-8.2110,4,347027000,2022,402030,40
007163,01,2022-05-31,SPGI,68283216.0000,349.4800,-6.9509,5,339900000,2022,402030,40
007163,01,2022-06-30,SPGI,58646722.0000,337.0600,-3.5539,6,339900000,2022,402030,40
007163,01,2022-07-31,SPGI,35619119.0000,376.9300,11.8288,7,339900000,2022,402030,40
007163,01,2022-08-31,SPGI,36450719.0000,352.1800,-6.3407,8,333500000,2022,402030,40
007163,01,2022-09-30,SPGI,40370925.0000,305.3500,-13.2972,9,333500000,2022,402030,40
007163,01,2022-10-31,SPGI,38333285.0000,321.2500,5.2071,10,325800000,2022,402030,40
007163,01,2022-11-30,SPGI,39139605.0000,352.8000,10.0856,11,325800000,2022,402030,40
007163,01,2022-12-31,SPGI,34650281.0000,334.9400,-5.0624,12,325800000,2022,402030,40
007163,01,2023-01-31,SPGI,28671954.0000,374.9400,11.9424,1,325800000,2023,402030,40
007163,01,2023-02-28,SPGI,24781134.0000,341.2000,-8.7587,2,322000000,2023,402030,40
007163,01,2023-03-31,SPGI,34746814.0000,344.7700,1.0463,3,322000000,2023,402030,40
